"id","site","job_board_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","job_url"
"in-4c93ecbf7a4a9aa8","indeed","https://www.indeed.com/viewjob?jk=4c93ecbf7a4a9aa8","https://jobs.ashbyhq.com/haven-headache/95971f44-e403-41c5-8afe-b67991c6ec38?utm_source=eXkNDBJb6Q","Lead RN – Develop Nursing Workflows and Mentor Future Team Members","","San Francisco, CA, US","2025-10-14","fulltime","","","","","",True,"","","","","Haven is building the future of migraine care for the 40 million Americans who suffer from this debilitating neurological condition. Backed by Precursor Ventures and 1843 Capital, we're transforming how migraine is treated through an innovative combination of telemedicine, AI\\-enabled monitoring, and personalized care plans. Our early results are exceptional—our initial patient cohort is seeing a 70% improvement rate with days impacted by headache reduced by half.

**The Opportunity**
-------------------


We’re looking for a **Founding RN** to deliver exceptional patient care while shaping the foundation of our nursing practice. This is a hybrid role: 75% patient\\-facing and 25% building clinical processes and workflows for nursing and MA support. You’ll be the first RN at Haven, playing a critical role in how we deliver care, educate patients, and scale our nursing model as we exponentially increase our patients under management.

### **You’ll Help Us**

* Deliver outstanding patient care through direct communication, triage, and education.
* Serve as the primary clinical touchpoint for **Remote Therapeutic Monitoring (RTM)**, ensuring patients find value in daily tracking and engagement.
* Build, own, and refine clinical protocols and workflows for nursing, including how MAs interface with nursing.
* Mentor and train future RNs and MAs, establishing a culture of clinical excellence and patient\\-centered care.
* Partner closely with the CMO to align nursing practice with Haven’s care model.
* Act as a culture\\-carrier for the patient experience, setting the tone for compassionate, responsive, and evidence\\-based care.
* **Lead care coordination,** finalize provider orders; manage referrals, imaging, labs, and medication refills.
* Participate in **Quality Control by** performing chart audits, ensuring efficiency of clinic workflows, tracking delays in imaging, prior authorizations, and referrals.

**What We’re Looking For**
--------------------------

* **Active California or Texas RN license** (BSN or higher preferred). Compact license preferred
* 4\\+ years of clinical nursing experience in inpatient or outpatient specialty medicine, or environments where you regularly executed standing orders
* Ideally, you have worked in headache medicine or neurology.
* Experience in digital health or startup environments strongly preferred, or demonstrated adaptability in fast\\-scaling clinical settings.
* Excellent project management skills
* Ability to design and implement scalable nursing workflows, not just follow them.
* Strong communication skills and empathy—comfortable engaging directly with patients over telehealth and SMS\\-based programs.
* Excitement for ambiguity and willingness to roll up sleeves in an early\\-stage, growing team.

**You’re a Strong Fit If You**
------------------------------

* Love delivering care, but also want to shape how care is delivered at scale.
* Thrive in environments where you’re both a **hands\\-on clinician** and a **builder of systems**.
* Are motivated by solving patient problems in real time and improving the processes behind the scenes.
* Want to be part of a mission\\-driven team rethinking what specialty care looks like.

**Our Culture \\& Benefits**
---------------------------


At Haven, we offer a unique opportunity to work directly with experienced founders and clinical leaders who have built and scaled successful healthcare companies. You’ll receive meaningful equity in a venture\\-backed company tackling a massive problem, along with comprehensive healthcare benefits. Our hybrid work environment, with 2 days per week in our San Francisco office, provides flexibility while maintaining strong team collaboration.

**Diversity \\& Inclusion**
--------------------------


Diversity is built into our DNA with a founding team representing POC, female, disabled, and LGBTQ\\+ founders. We strongly encourage candidates from all backgrounds to apply—many successful candidates may not meet every requirement. Studies show that underrepresented candidates often only apply when meeting 100% of qualifications; we'd love to hear from you even if you don’t check every box.


Haven Headache \\& Migraine Center is proud to be an equal\\-opportunity employer. All aspects of employment, including hiring, promotion, discipline, and termination are based solely on merit, performance, and business needs. We do not discriminate on the basis of any legally protected status.","","","","","","","","","","","","","","",""
"in-e687b47b26112893","indeed","https://www.indeed.com/viewjob?jk=e687b47b26112893","https://careers-hospiceofnewmexico.icims.com/jobs/24551/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","RN Case Manager","Hospice of New Mexico","Albuquerque, NM, US","2025-10-14","fulltime","direct_data","yearly",90000.0,97000.0,"USD",False,"","","","","Overview:
**Our Hospice of New Mexico** **team is looking for a Full Time Registered Nurse Case Manager (RNCM) that is ready to make a meaningful difference in the lives of the patients and families** **we serve in and around the Albuquerque Area!** **Monday through Friday 8a\\-5p with some on call requirements**  

We are looking for a high\\-energy, compassionate, detail\\-oriented Registered Nurse (RN) to be a Hospice Case Manager for our patients. Our Hospice RN Case Managers plan, organize, and direct hospice care utilizing the nursing process of assessment planning, interventions, implementation, and evaluation; and effectively interact with patients, caregivers, families, and other interdisciplinary team members whiles maintaining standards of professional nursing and clinical competency. **We are committed to providing The Best Care Possible!** **Who we are:**
At Hospice of New Mexico, we take immense pride in being a premier provider of end\\-of\\-life care. Our mission\\-driven and patient\\-centric approach sets us apart, and we are rapidly expanding. We are looking for skilled individuals like you to be part of our journey as we continue to make a difference in the lives of those we serve. **Our commitment to our colleagues is unwavering, and we offer an exceptional compensation package and industry\\-leading benefits, including:*** ***Comprehensive Health, Dental, \\& Vision Insurance***
* ***Career Path Program that supports internal growth, advancement, and increased pay***
* ***A generous time\\-off package with 15 days of PTO \\& 10 Holidays***
* ***Tuition Reimbursement \\& Certification Assistance to support your professional growth***
* ***Wellness \\& Discount Programs to help you lead a healthy and balanced life***
* ***Cell Phone, Mileage, \\& Gym Membership Reimbursement for your convenience***
* ***Company matching 401(k) to secure your future***
* ***Hands\\-on Clinical Onboarding Program to ensure you have a smooth transition into our team***


Joining Hospice of New Mexico means embarking on a fulfilling career with a meaningful purpose, surrounded by a supportive team culture that truly values your contributions. If you're a Registered Nurse ready to make a difference and embrace a rewarding career, apply now and be part of our mission to provide exceptional end\\-of\\-life care to those in need. We can't wait to welcome you to the Hospice of New Mexico family!
Responsibilities:
* **Empower Through Engagement:** Respond to clinical referral information with care and expertise, addressing inquiries and requests with a compassionate touch that showcases our commitment to exceptional service.
* **Collaborative Care Champion:** Partner closely with our Clinical Director to assess the eligibility and suitability of clients for our specialized hospice services. Your expertise will guide us in providing the right care, at the right time.
* **Nurturing Direct Care:** As an RN Case Manager, you're not just coordinating care – you're a source of comfort and support for patients, ensuring their comfort and quality of life remain paramount.
* **Nursing with Heart:** Apply your nursing skills by delivering top\\-notch care rooted in proven principles and techniques. Your dedication will help ease pain and bring solace to those under our care.
* **Educator and Advocate:** Empower patients and families through education, encouraging their active participation in creating personalized care plans that align with their goals.
* **Call of Compassion:** Join our team in sharing the responsibility of call duties. These moments are a testament to our commitment to being there when it matters most.


Qualifications:
* Hold current unencumbered license as a Registered Nurse.
* Minimum one (1\\) year experience as an RN in a medical surgical/acute care setting. Hospice exp a plus!
* Must be computer proficient in typing and various programs, including background in EMR.
* Possess and maintains current CPR certification if required by state.

**$90,000 \\- $97,000 per year (Average Pay Range). The pay range listed represents a general posting guideline for the role and is not a fixed offer. Final compensation will be determined based on the candidate’s relevant experience, qualifications, and the specific responsibilities of the position. The exact compensation rate will be discussed and confirmed at the conclusion of the interview process.**","Health Care","https://www.indeed.com/cmp/Hospice-of-New-Mexico","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91285ca4ec1b35e0f57b85889529ef63","http://hospiceofnewmexico.com/","2900 Louisiana Blvd NE, Suite 100
Albuquerque, NM 87110
","1,001 to 5,000","","Hospice of New Mexico is a premier provider of end-of-life care. Our family of hospices provide quality care through our mission-oriented and patient-centric services.","","","","","","",""
"in-12774771bf9b373e","indeed","https://www.indeed.com/viewjob?jk=12774771bf9b373e","https://careers-continuumhospice.icims.com/jobs/24680/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","RN Case Manager","Continuum Care Hospice and Palliative","Petaluma, CA, US","2025-10-14","fulltime","direct_data","hourly",61.0,66.0,"USD",False,"","","","","Overview:
**Our Continuum** **Hospice team is looking for a Full Time Registered Nurse Case Manager (RNCM) that is ready to make a meaningful difference in the lives of the patients and families** **we serve in and around the Marin and Sonoma counties!**  

We are looking for a high\\-energy, compassionate, detail\\-oriented Registered Nurse (RN) to be a Hospice Case Manager for our patients. Our Hospice RN Case Managers plan, organize, and direct hospice care utilizing the nursing process of assessment planning, interventions, implementation, and evaluation; and effectively interact with patients, caregivers, families, and other interdisciplinary team members whiles maintaining standards of professional nursing and clinical competency. **We are committed to providing The Best Care Possible!** **Who we are:**
At Continuum Hospice, we take immense pride in being a premier provider of end\\-of\\-life care. Our mission\\-driven and patient\\-centric approach sets us apart, and we are rapidly expanding. We are looking for skilled individuals like you to be part of our journey as we continue to make a difference in the lives of those we serve. **Our commitment to our colleagues is unwavering, and we offer an exceptional compensation package and industry\\-leading benefits, including:*** ***Comprehensive Health, Dental, \\& Vision Insurance***
* ***Career Path Program that supports internal growth, advancement, and increased pay***
* ***A generous time\\-off package with 15 days of PTO \\& 10 Holidays***
* ***Tuition Reimbursement \\& Certification Assistance to support your professional growth***
* ***Wellness \\& Discount Programs to help you lead a healthy and balanced life***
* ***Cell Phone, Mileage, \\& Gym Membership Reimbursement for your convenience***
* ***Company matching 401(k) to secure your future***
* ***Hands\\-on Clinical Onboarding Program to ensure you have a smooth transition into our team***


Joining Continuum Hospice means embarking on a fulfilling career with a meaningful purpose, surrounded by a supportive team culture that truly values your contributions. If you're a Registered Nurse ready to make a difference and embrace a rewarding career, apply now and be part of our mission to provide exceptional end\\-of\\-life care to those in need. We can't wait to welcome you to the Continuum Hospice family!
Responsibilities:
* **Empower Through Engagement:** Respond to clinical referral information with care and expertise, addressing inquiries and requests with a compassionate touch that showcases our commitment to exceptional service.
* **Collaborative Care Champion:** Partner closely with our Clinical Director to assess the eligibility and suitability of clients for our specialized hospice services. Your expertise will guide us in providing the right care, at the right time.
* **Nurturing Direct Care:** As an RN Case Manager, you're not just coordinating care – you're a source of comfort and support for patients, ensuring their comfort and quality of life remain paramount.
* **Nursing with Heart:** Apply your nursing skills by delivering top\\-notch care rooted in proven principles and techniques. Your dedication will help ease pain and bring solace to those under our care.
* **Educator and Advocate:** Empower patients and families through education, encouraging their active participation in creating personalized care plans that align with their goals.
* **Call of Compassion:** Join our team in sharing the responsibility of call duties. These moments are a testament to our commitment to being there when it matters most.


Qualifications:
* Hold current unencumbered license as a Registered Nurse.
* Bachelor's degree in nursing from a program accredited by the National League for Nursing; ***OR***
	+ One (1\\) year experience as a professional nurse within the last three (3\\) years.
* Hospice/home health experience preferred but not required.
* Must be computer proficient in typing and various programs, including background in EMR.
* Possess and maintains current CPR certification.

**$61\\.00 \\- $66\\.00 per hour (Average Pay Range). The pay range listed represents a general posting guideline for the role and is not a fixed offer. Final compensation will be determined based on the candidate’s relevant experience, qualifications, and the specific responsibilities of the position. The exact compensation rate will be discussed and confirmed at the conclusion of the interview process.**","","https://www.indeed.com/cmp/Continuum-Care-Hospice-and-Palliative","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/28db3f631407c38db2faf0317857b401","http://continuumhospice.com/","California
Massachusetts
Rhode Island","1,001 to 5,000","$25M to $100M (USD)","Continuum Hospice is a premier provider of end-of-life care. Our family of hospices provide quality care through our mission-oriented and patient-centric services.","","","","","","",""
"in-b76d56ab67a4f56a","indeed","https://www.indeed.com/viewjob?jk=b76d56ab67a4f56a","https://piedmontcareers.org/job/?LPN+-+Primary+Care%2C+Fischer+Marketplace-Newnan-Georgia-j-3004382","LPN - Primary Care, Fischer Marketplace","Piedmont Healthcare","Newnan, GA, US","2025-10-14","fulltime","","","","","",False,"","","","","**LPN \\- Primary Care, Fischer Marketplace**
============================================


Description:

**RESPONSIBLE FOR:**  

The Licensed Practical Nurse provides nursing care under the supervision of a Registered Nurse or provider to patients form birth through the lifecycle utilizing the nursing process in accordance with Piedmont Healthcare's Mission and Vision Statements; functions within the framework of their license and the policy and procedures of the organization and demonstrates professional growth and accountability. The Licensed Practical Nurse guides ancillary staff, collaborates with other health care professionals in the provision of quality nursing care. The Licensed Practical Nurse blends compassion, caring and technologically appropriate competency resulting in holistic care to the patient.


Qualifications:**MINIMUM EDUCATION REQUIRED:**  

Graduate of an LPN program

**MINIMUM EXPERIENCE REQUIRED:**  

New graduates of an accredited nursing school are eligible.

**MINIMUM LICENSURE/CERTIFICATION REQUIRED BY LAW:**  

Current License in the State of Georgia as a LPN or NLC/eNLC Multistate License. BLS certification required

**ADDITIONAL QUALIFICATIONS:**  

Current License in the State of Georgia as a LPN or NLC/eNLC Multistate License. BLS certification required

  


**Position Information**
------------------------


**LOCATION**
Newnan, Georgia
**POSTED**
10/14/2025
**TYPE**
Nursing
**SCHEDULE**
Full\\-time
**SHIFT**
Day Job
**JOB ID**
3004382","","https://www.indeed.com/cmp/Piedmont-Healthcare","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/af1d02d54f5831cd44b66521c5a2f638","http://www.piedmont.org","Atlanta, GA","10,000+","Decline to state","At Piedmont, you’ll be a part of an exceptional healthcare experience.","","","","","","",""
"in-8f139b35b09a8ecf","indeed","https://www.indeed.com/viewjob?jk=8f139b35b09a8ecf","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cbd15f9c-3d9c-4a34-89ad-d6903afab511&ccId=19000101_000001&jobId=603694&source=IN&lang=en_US","Charge Infusion Registered Nurse","","Laguna Hills, CA, US","2025-10-14","fulltime","direct_data","hourly",60.0,65.0,"USD",False,"","","","","The Charge RN is responsible for supervising the clinical operations and nursing team during assigned shifts. This role involves coordinating patient care, ensuring proper staff coverage, supporting team development, and promoting a safe and efficient environment. The Charge RN acts as a liaison between the clinical team and leadership, helping to maintain high standards of care and service.


EDUCATION \\& EXPERIENCE:

* Graduate of an accredited School of Professional Nursing.
* Associate Degree in Nursing required; Bachelor of Science in Nursing preferred.
* Minimum of 3 years of recent clinical RN experience in ICU, ER, or similar high\\-acuity settings.
* Infusion experience preferred, but we are willing to train the right candidate.
* Prior charge nurse or nursing management experience is preferred.
* Valid RN License.
* Current American Heart Association BLS certification required.

  

QUALIFICATIONS \\& SKILLS:

* Expert in IV insertion and managing all types of IV access (PICC, port, midline, etc.)
* Demonstrates safe and effective administration of all infusion therapies
* Understands medication protocols and competent in emergency procedures
* Knowledgeable and proficient in healthcare administrative tasks
* Proficient in Electronic Medical Records (EMR)
* Strong written and verbal communication, critical thinking, and problem\\-solving skills
* Ability to manage competing priorities in a fast\\-paced environment
* Computer literacy, including proficiency in Word and Outlook.
* Excellent interpersonal skills for team collaboration and patient interaction.

  

DUTIES AND RESPONSIBILITIES:

* Patient Care Delivery
	+ Review all clinical documents, labs, authorizations, and orders in advance of visit
* Timely completion of all clinical reviews, outstanding orders and chart closures
	+ Scheduling, check\\-in, financial payment collection, and vitals collection for patients
	+ Prepare and administer medications and treatments per protocols
	+ Monitor and document all assessments, interventions, and patient responses accurately and in real time
	+ Monitors inventory and proactively communicates supply/drug needs.
	+ Keep infusion rooms clean and well\\-stocked and order supplies as needed.
	+ Answer phone calls as needed, adhering to OSHA and HIPAA guidelines.
* Safety and Compliance
	+ Follow infection control, HIPAA, and OSHA guidelines
	+ Monitor for and report adverse drug reactions or changes in patient condition
* Conduct safety checks and participate in quality assurance initiatives
* Maintain knowledge of emergency procedures and respond appropriately
* Leadership Responsibilities
	+ Proactively coordinates with NP Manager to ensure adequate staffing and staff breaks.
	+ Adjusts assignments in response to fluctuating patient volume, acuity, or staffing needs.
	+ Support onboarding and precepting of new nursing staff and ongoing skills validation.
	+ Provide real\\-time feedback, coaching, and escalate performance concerns to leadership.
	+ Takes ownership of clinic outcomes (compliance, safety, patient experience)
	+ Takes initiative to follow up on incomplete orders, missing labs, or prior authorizations
	+ Consistently arrives on time and follows attendance policy
	+ Contributes to solving issues in the clinic, not just identifying them
	+ Models professional and respectful behavior at all times
	+ Delegates tasks appropriately and supports front\\-end/back\\-end coordination
	+ Communicates effectively with referring providers, internal leadership, \\& support teams
	+ Participates in huddles, trainings, and meetings with engagement
* Patient Care \\& Satisfaction
	+ Resolves patient concerns quickly, appropriately and independently where possible
	+ Provides a resource to patients and caregivers when needed
	+ Escalates concerns to NP/DON in a timely manner
  


Monday to Friday","","","","","","","","","","","","","","",""
"in-6349b2517d5cb4d9","indeed","https://www.indeed.com/viewjob?jk=6349b2517d5cb4d9","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cbd15f9c-3d9c-4a34-89ad-d6903afab511&ccId=19000101_000001&jobId=603693&source=IN&lang=en_US","Infusion Registered Nurse","","San Jose, CA, US","2025-10-14","fulltime","direct_data","hourly",55.0,60.0,"USD",False,"","","","","We are a referral based infusion center that services all providers in multiple locations in Southern California. Our center is unique and offers individual comfortable private rooms for our patients. Our mission is to provide exceptional service in the administration of infusion therapy in a comfortable, patient\\-focused environment by providing exemplary profession care.


We are seeking a dedicated Infusion Registered Nurse to join our team in **San Jose, Ca \\& Santa Clara, Ca** . This is a **Full\\-Time** position, with a schedule of **Monday to Friday**, for a total of**40 hours per week**.


Education and Qualifications Required for Consideration

* Graduate of an accredited School of Professional Nursing
* Associate Degree in Nursing or Bachelor of Science Degree in Nursing (preferred)
* 3 years of recent clinical RN experience in ICU, ER, or similar level of patient care. Prefer recent infusion experience but will train the right candidate
* Current and valid California RN License
* Current American Heart Association BLS or ACLS/PALS certificate


Skills/Abilities

* Electronic Medical Record (EMR) experience
* Computer literate; proficient in Word, Excels, and Outlook
* Demonstrated strong written and verbal communication skills
* Excellent interpersonal skills with team members and provider offices


Essential Functions

* Greets patients and escorts them to the infusion room
* Provide patient education about there treatment and answer questions about adverse reactions
* Provide general nursing care to patients; administers prescribed medications, per drug protocol for adults and children.
* Establish IV access and also access central lines
* Observe, record and reports patient's condition and reactions to drugs and treatments to the Clinical Director and records in electronic medical record (EMR)
* Provides accurate documentation in the patient's EMR
* Provide close monitoring of patients in infusion rooms
* Maintains timely flow of patient care and documentation
* Ability to handle emergency situations calmly and effectively
* Replenishes IV carts and cleans infusion rooms
* Answer incoming telephone calls as needed
* Follows all OSHA guidelines to minimize exposure to blood borne pathogens
* Follow HIPAA regulations and practices with a high level of integrity and honesty by maintaining patient confidentiality
* Follows established policies, procedures, objectives and performance improvements.
  


Monday to Friday","","","","","","","","","","","","","","",""
"in-582e181304bc720f","indeed","https://www.indeed.com/viewjob?jk=582e181304bc720f","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=cbd15f9c-3d9c-4a34-89ad-d6903afab511&ccId=19000101_000001&jobId=603693&source=IN&lang=en_US","Infusion Registered Nurse","","Santa Clara, CA, US","2025-10-14","fulltime","direct_data","hourly",55.0,60.0,"USD",False,"","","","","We are a referral based infusion center that services all providers in multiple locations in Southern California. Our center is unique and offers individual comfortable private rooms for our patients. Our mission is to provide exceptional service in the administration of infusion therapy in a comfortable, patient\\-focused environment by providing exemplary profession care.


We are seeking a dedicated Infusion Registered Nurse to join our team in **San Jose, Ca \\& Santa Clara, Ca** . This is a **Full\\-Time** position, with a schedule of **Monday to Friday**, for a total of**40 hours per week**.


Education and Qualifications Required for Consideration

* Graduate of an accredited School of Professional Nursing
* Associate Degree in Nursing or Bachelor of Science Degree in Nursing (preferred)
* 3 years of recent clinical RN experience in ICU, ER, or similar level of patient care. Prefer recent infusion experience but will train the right candidate
* Current and valid California RN License
* Current American Heart Association BLS or ACLS/PALS certificate


Skills/Abilities

* Electronic Medical Record (EMR) experience
* Computer literate; proficient in Word, Excels, and Outlook
* Demonstrated strong written and verbal communication skills
* Excellent interpersonal skills with team members and provider offices


Essential Functions

* Greets patients and escorts them to the infusion room
* Provide patient education about there treatment and answer questions about adverse reactions
* Provide general nursing care to patients; administers prescribed medications, per drug protocol for adults and children.
* Establish IV access and also access central lines
* Observe, record and reports patient's condition and reactions to drugs and treatments to the Clinical Director and records in electronic medical record (EMR)
* Provides accurate documentation in the patient's EMR
* Provide close monitoring of patients in infusion rooms
* Maintains timely flow of patient care and documentation
* Ability to handle emergency situations calmly and effectively
* Replenishes IV carts and cleans infusion rooms
* Answer incoming telephone calls as needed
* Follows all OSHA guidelines to minimize exposure to blood borne pathogens
* Follow HIPAA regulations and practices with a high level of integrity and honesty by maintaining patient confidentiality
* Follows established policies, procedures, objectives and performance improvements.
  


Monday to Friday","","","","","","","","","","","","","","",""
"in-dcd1d7c92db2b61f","indeed","https://www.indeed.com/viewjob?jk=dcd1d7c92db2b61f","https://eimy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/42692","Inpatient RN, Mother/Baby","UW Health","Rockford, IL, US","2025-10-14","fulltime","direct_data","hourly",35.0,58.0,"USD",False,"","","","","**Work Schedule:**

90% FTE, Full\\-time. Night shift, 7:00 PM to 7:30 AM. You will work at the UW Health Women and Children's Hospital in Rockford, IL.  



**Additional components of compensation may include:**

* Evening, night, and weekend shift differential
* Overtime
On\\-call pay  
* 

**At UW Health in northern Illinois, you will have:**

* Competitive pay and comprehensive benefits package including: PTO, Medical, Dental, Vision, retirement, short and long\\-term disability, paternity leave, adoption assistance, tuition assistance
* Annual wellness reimbursement
* Opportunity for on\\-site day care through UW Health Kids
Tuition reimbursement for career advancement* \\-ask about our fully funded programs!
* Abundant career growth opportunities to nurture professional development
* Strong shared governance structure
Commitment to employee voice  
* 

**Qualifications*** Graduate from an accredited school of nursing program. Required
* Must provide copy of HS diploma or equivalent, or highest level of completed degree obtained. Required
**Licenses \\& Certifications*** Specialty certification in area of concentration. Preferred
* Current RN licensure to practice in the State of Illinois. Required
* Bi\\-annual CPR certification. Required
* NRP by end of orientation. Required
**Our Commitment to Social Impact and Belonging**UW Health is committed to fostering a workplace that creates belonging for everyone and is an Equal Employment Opportunity (EEO) employer. Our respect for people shines through patient care interactions and our daily work practices as we work to embrace the knowledge, unique perspectives and qualities each employee and faculty member brings to work each day. It is the policy of UW Health to provide equal opportunities to all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information.  

  

Job Description (ADN)
  

Job Description (BSN)
  

Job Description (MSN)","","https://www.indeed.com/cmp/Uw-Health","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/648d48bb31b09f88eb9afe8d05a333f2","http://www.uwhealth.org/careers","Madison, WI","10,000+","Decline to state","UW Health is an integrated academic health system that is home to the No. 1 hospital in Wisconsin (for the 13th year in a row) as ranked by U.S. News & World Report. ","","","","","","",""
"in-e5239643939c25dd","indeed","https://www.indeed.com/viewjob?jk=e5239643939c25dd","https://eimy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/42693","Inpatient RN, Mother/Baby","UW Health","Rockford, IL, US","2025-10-14","parttime, fulltime","direct_data","hourly",35.0,58.0,"USD",False,"","","","","**Work Schedule:**

60% FTE, Part\\-time. Night shift between the hours of 7:00 PM \\- 7:30 AM. You will work at the UW Health Women and Children's Hospital in Rockford, IL.  



**Additional components of compensation may include:**

* Evening, night, and weekend shift differential
* Overtime
On\\-call pay  
* 

**At UW Health in northern Illinois, you will have:**

* Competitive pay and comprehensive benefits package including: PTO, Medical, Dental, Vision, retirement, short and long\\-term disability, paternity leave, adoption assistance, tuition assistance
* Annual wellness reimbursement
* Opportunity for on\\-site day care through UW Health Kids
Tuition reimbursement for career advancement* \\-ask about our fully funded programs!
* Abundant career growth opportunities to nurture professional development
* Strong shared governance structure
* Commitment to employee voice

**Qualifications*** Graduate from an accredited school of nursing program. Required
* Must provide copy of HS diploma or equivalent, or highest level of completed degree obtained. Required
**Licenses \\& Certifications*** Specialty certification in area of concentration. Preferred
* Current RN licensure to practice in the State of Illinois. Required
* Bi\\-annual CPR certification. Required
* NRP by end of orientation. Required
**Our Commitment to Social Impact and Belonging**UW Health is committed to fostering a workplace that creates belonging for everyone and is an Equal Employment Opportunity (EEO) employer. Our respect for people shines through patient care interactions and our daily work practices as we work to embrace the knowledge, unique perspectives and qualities each employee and faculty member brings to work each day. It is the policy of UW Health to provide equal opportunities to all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information.  

  

Job Description (ADN)
  

Job Description (BSN)
  

Job Description (MSN)","","https://www.indeed.com/cmp/Uw-Health","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/648d48bb31b09f88eb9afe8d05a333f2","http://www.uwhealth.org/careers","Madison, WI","10,000+","Decline to state","UW Health is an integrated academic health system that is home to the No. 1 hospital in Wisconsin (for the 13th year in a row) as ranked by U.S. News & World Report. ","","","","","","",""
"in-5757c0a70d091139","indeed","https://www.indeed.com/viewjob?jk=5757c0a70d091139","https://eimy.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/42623","Inpatient RN PRN, Labor & Delivery","UW Health","Rockford, IL, US","2025-10-14","perdiem","direct_data","hourly",49.0,51.0,"USD",False,"","","","","**Work Schedule:**

Per Diem, various Day/Evening shifts, between the hours of 7 am \\-7:30 pm, some weekend and holiday requirements. You will work at the UW Health Women and Children's Hospital in Rockford, IL.  



**Additional components of compensation may include:**

* Evening, night, and weekend shift differential
* Overtime
On\\-call pay  
* 

**At UW Health in northern Illinois, you will have:**

* Competitive pay and comprehensive benefits package including: PTO, Medical, Dental, Vision, retirement, short and long\\-term disability, paternity leave, adoption assistance, tuition assistance
* Annual wellness reimbursement
* Opportunity for on\\-site day care through UW Health Kids
Tuition reimbursement for career advancement* \\-ask about our fully funded programs!
* Abundant career growth opportunities to nurture professional development
* Strong shared governance structure
* Commitment to employee voice

**Qualifications*** Graduate from an accredited school of nursing program. Required
**Licenses \\& Certifications*** Current RN licensure to practice in the State of Illinois. Required
* Bi\\-annual CPR certification. Required
* NRP by end of orientation. Required
* STABLE certification within 1 year of hire. Required
* RNC certification within 3 years of hire. Required
**Our Commitment to Social Impact and Belonging**UW Health is committed to fostering a workplace that creates belonging for everyone and is an Equal Employment Opportunity (EEO) employer. Our respect for people shines through patient care interactions and our daily work practices as we work to embrace the knowledge, unique perspectives and qualities each employee and faculty member brings to work each day. It is the policy of UW Health to provide equal opportunities to all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information.  

  

Job Description (ADN)
  

Job Description (BSN)
  

Job Description (MSN)","","https://www.indeed.com/cmp/Uw-Health","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/648d48bb31b09f88eb9afe8d05a333f2","http://www.uwhealth.org/careers","Madison, WI","10,000+","Decline to state","UW Health is an integrated academic health system that is home to the No. 1 hospital in Wisconsin (for the 13th year in a row) as ranked by U.S. News & World Report. ","","","","","","",""
