"id","site","job_board_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","job_url"
"in-34cd705703d68793","indeed","https://www.indeed.com/viewjob?jk=34cd705703d68793","https://grnh.se/aaz0jh3e8us","Senior Clinical Manager","","Norwell, MA, US","2026-03-06","","","","","","",False,"","","","","**Why Croí Health?**



Croí Health is a mission\\-driven, non\\-profit organization providing home health, palliative, hospice, and wellness services across 27 communities, from Milton to Plymouth. Consistently earning five\\-star CMS ratings, we lead with innovation, quality, and heart.


**Join us and make a difference every day—because here, caring is more than what we do, it's who we are.**

  



Croi Health is seeking an experienced, strategic, and mission\\-driven **Clinical Senior Manager – Hospice** to join our leadership team during an exciting period of growth and operational transformation. This position is based out of our office, located in Norwell, MA.



This is not just a clinical leadership role — it is a key position in shaping the future of our hospice program. You will partner closely with operations, business development, and medical leadership to ensure exceptional patient care while supporting sustainable growth toward a 300 average daily census.



If you thrive at the intersection of clinical excellence, operational discipline, and team leadership, this role offers the opportunity to make a lasting impact.

  


**What You'll Do:**


**Champion Clinical Excellence**


* Ensure regulatory compliance and survey readiness
* Maintain 5\\-Star patient and family satisfaction performance
* Improve symptom management and reduce avoidable hospitalizations
* Lead interdisciplinary collaboration


**Drive Growth \\& Access**


* Partner with intake and business development to improve referral conversion
* Remove barriers to timely admissions (24–48 hour target)
* Support census growth strategy toward 300 ADC


**Lead \\& Develop Teams**


* Supervise hospice clinical leaders and/or senior clinicians
* Drive accountability and performance metrics
* Maintain 95% staff retention
* Mentor emerging leaders and build succession strength


**Support Financial Sustainability**


* Manage labor productivity and cost of care
* Understand and improve hospice margin drivers
* Partner with Director to ensure operational efficiency

  


**What We're Looking For:**


**Required:**


* Active RN license (BSN required, MSN preferred)
* 5\\+ years hospice clinical experience
* 3\\+ years leadership experience
* Strong Medicare hospice regulatory knowledge


**Preferred:**


* CHPN certification
* Experience in high\\-growth hospice organization
* Comfort with data, KPIs, and financial performance metrics

  


**Why Croi Health?**


* 5\\-Star quality focus
* Growth\\-oriented leadership culture
* Mission\\-driven organization serving our community
* Executive alignment around transparency and collaboration
* Opportunity to shape the next phase of hospice expansion

  



If you are ready to lead with both heart and discipline — we want to meet you.

  

*Croí Health complies with applicable federal and state civil rights laws and does not discriminate, exclude people or treat them less favorably because of race, color, creed, religion, national origin (including limited English proficiency and primary language), sex (including sex characteristics, including intersex traits, pregnancy, or related conditions, sexual orientation, gender identity and sex stereotypes), age, disability (including mental illness and substance abuse disorders), genetic material, veteran status, communicable disease, natural or protective hairstyles or any combination, thereof with regard to admission, access to treatment or employment.*

  



It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.","","","","","","","","","","","","","","",""
"in-3450398120e3b17a","indeed","https://www.indeed.com/viewjob?jk=3450398120e3b17a","https://grnh.se/mnl5e11m8us","Hospice RN Case Manager","","Norwell, MA, US","2026-03-06","fulltime","direct_data","hourly",40.0,55.0,"USD",False,"","","","","**Why Croí Health?**



Croí Health is a mission\\-driven, non\\-profit organization providing home health, palliative, hospice, and wellness services across 27 communities, from Milton to Plymouth. Consistently earning five\\-star CMS ratings, we lead with innovation, quality, and heart.


**Join us and make a difference every day—because here, caring is more than what we do, it's who we are.**


We are looking for an experienced, talented, and compassionate **Hospice RN Case Manager** for a **full\\-time Monday \\- Friday 8:00am \\- 5:00pm**position.


**What will you be doing:**



The **Hospice** **RN Case Manager** will coordinate and provide the delivery of hospice services to patients and clients of the Agency through the application of the nursing process and following the Agency's philosophy, mission, and standards. This role requires strong clinical assessment and prioritization as you work as a team player with patients, colleagues, and families. As a **Hospice RN Case Manager**, you will possess strong communication skills. In addition, you will provide an understanding of medication and symptom management.



Pay rate: $40/hr. \\- $55/hr. Based on experience.

  


**What we're looking for in you:**


* Understanding of Hospice rules and regulation
* Hospice experience a must
* 2 plus years of experience in the acute care setting preferred
* Previous community health experience
* Current Massachusetts License in good standing
* Registered Nurse, bachelor's degree
* Homecare experience as an RN preferred
* Current CPR Certification, highly recommended
* Flexibility to travel South Shore

  

*Croí Health complies with applicable federal and state civil rights laws and does not discriminate, exclude people or treat them less favorably because of race, color, creed, religion, national origin (including limited English proficiency and primary language), sex (including sex characteristics, including intersex traits, pregnancy, or related conditions, sexual orientation, gender identity and sex stereotypes), age, disability (including mental illness and substance abuse disorders), genetic material, veteran status, communicable disease, natural or protective hairstyles or any combination, thereof with regard to admission, access to treatment or employment.*

  



It is unlawful in Massachusetts to require or administer a lie detector test as a condition of employment or continued employment. An employer who violates this law shall be subject to criminal penalties and civil liability.","","","","","","","","","","","","","","",""
"in-d1946e7ef9198f8f","indeed","https://www.indeed.com/viewjob?jk=d1946e7ef9198f8f","https://apply.workable.com/j/946ED9D332","Patient Navigator (RN) - Serious Illness | Portfolio Company of 2070 Health","2070Health","US","2026-03-06","fulltime","","","","","",True,"","","","","**About the Company**


2070 Health is India's first healthcare\\-focused venture studio – an innovation platform that builds transformative healthcare companies in India and USA from scratch, by identifying disruptive opportunities in whitespace. We are deeply involved in idea generation, day\\-to\\-day operations, and strategic decisions of every company we build. Portfolio companies include Everbright Health, Reveal Healthtech, Elevate Now, Nivaan Care, BabyMD, and Everhope Oncology.

 **About the Role**


This role is part of a new company we are actively incubating in the US care navigation space. This is a chance to be on the ground floor of something being built from scratch.


As a Patient Navigator (RN), you'll work directly with patients facing serious, complex illnesses – cancer, congestive heart failure, COPD, chronic kidney disease, dementia, helping them understand their diagnosis, navigate treatment decisions and coordinate care across specialists.


You'll work under the general supervision of a billing practitioner, and your work will be reimbursed through Medicare's Principal Illness Navigation (PIN) codes (G0023/G0024\\). Translation: this is a sustainable, reimbursable model that pays for exactly the kind of clinical coordination patients with serious illnesses desperately need.




**What You'll Do**

* Build trusting relationships with patients and families facing serious, life\\-altering diagnoses
* Conduct comprehensive assessments to understand the patient's clinical status, treatment goals, and barriers to care
* Educate patients on their disease, treatment options, side effects, warning signs, and when to escalate concerns
* Prepare patients for appointments with specialists – what questions to ask, what to expect, how to advocate for themselves
* Facilitate informed decision\\-making about treatment options, clinical trials, palliative care, and advance care planning
* Track treatment adherence, identify gaps in care, and intervene before problems escalate
* Provide emotional support and help patients cope with the psychological burden of serious illness
* Coordinate across the care team – oncologists, cardiologists, PCPs, specialists, pharmacies, home health, social workers
* Schedule appointments, manage referrals, and ensure smooth care transitions (hospital to home, specialist to PCP)
* Monitor treatment plans and medication regimens, flagging issues to the billing practitioner
* Document your navigation activities with precision (time spent, activities performed, clinical assessments) so we can bill Medicare and sustain the program


This role is remote\\-first.  



  

  

**Requirements**  

* **Active RN license** (multi\\-state compact preferred)
* **3\\+ years of clinical nursing experience**, with strong preference for oncology, cardiology, pulmonary, nephrology, or other serious illness specialties
* **Deep clinical knowledge** of disease\\-specific care—treatment pathways, medication management, side effects, escalation protocols
* **Care coordination experience** – you've navigated complex patients across multiple providers and know how to keep things from falling through the cracks
* **Comfort with documentation** – you're organized, detail\\-oriented, and understand that good documentation \\= sustainable programs
* Experience with Medicare patients or managed care populations

  

**Benefits**  

* Direct patient impact, backed by structured clinical oversight
* Help build a company from the ground up – shape how we operate, and deliver care from day one
* Competitive compensation \\+ benefits

 *If you believe structural barriers are a clinical problem worth solving, you belong here.*","","https://www.indeed.com/cmp/2070health","","","","","","","","","","","","",""
"in-05190f8bcf70a19f","indeed","https://www.indeed.com/viewjob?jk=05190f8bcf70a19f","https://click.appcast.io/t/u7BrpIA2eLPHJjhx01d2R9WNVbwIuMbGIGcQGMMRUJ0=","Dialysis Registered Nurse","U.S. Renal Care","Los Angeles, CA, US","2026-03-06","fulltime","direct_data","hourly",42.0,63.0,"USD",False,"","","","","***How you'll change lives***
-----------------------------



As a Registered Nurse (RN) at US Renal Care, you'll be an integral part of a cross\\-functional team, working under the supervision of a Charge Nurse and assisting and supervising Patient Care Technicians (PCTs) to care for patients living with kidney disease.


***What you'll be doing***
--------------------------


**Patient care.** You'll work directly with patients to provide safe, comfortable, and high\\-quality dialysis treatment. Responsibilities include completing and documenting physical assessments before and after treatments and monitoring patients during treatment. You'll ensure quality renal care by completing monthly reviews of patient medication profiles and administering medications according to physician orders.


**Teamwork.** You'll be a critical member of an interdisciplinary team to provide all required patient assessment and care planning activities. You'll also make sure center staffing requirements are met at all times under the direction of the Administrator and according to state regulations for staffing ratios.


**Safety \\& Quality.** Working under the supervision of a Charge Nurse, you'll adhere to all company policies and procedures and state and federal laws and regulations. You'll participate in all required staff meetings and continuing education offerings.

***What we're looking for***
----------------------------


* Current nursing license in the applicable state.
* Confirmation of ability to distinguish all primary colors.
* One or more years of current nursing experience preferred.
* Previous dialysis nursing experience preferred.
  


**Preferred**


* One or more years of current nursing experience preferred.
* Previous dialysis nursing experience preferred.


**Are you ready to make a difference?**


*We're here to change the lives of people with kidney disease and shape the future of kidney care. We still have much work ahead. If you desire to make a positive impact in the life of others and pursue a fulfilling career in healthcare, we invite you to join our team at U.S. Renal Care!*

***Are you with US? Apply today!***
-----------------------------------


All Full Time employees are eligible for the following benefits: \\* Medical / Pharmacy \\* Dental \\* Vision \\* Voluntary benefits \\* 401k with employer match \\* Virtual Care \\* Life Insurance \\* Voluntary Benefits \\* PTO All Part Time employees are eligible for the following benefits: \\* 401k with employer match \\* PTO","","https://www.indeed.com/cmp/U.S.-Renal-Care","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/83e131ba4dd29abfb8e5c1ff6e1a5b2c","https://www.usrenalcare.com","Plano, TX","5,001 to 10,000","$1B to $5B (USD)","U.S. Renal Care was founded in 2000 and serves more than 25,000 patients in 335 dialysis facilities in 32 states and the Territory of Guam.","","","","","","",""
"in-d4a962e719f47c02","indeed","https://www.indeed.com/viewjob?jk=d4a962e719f47c02","https://click.appcast.io/t/7kbL-p-rLtA8PyXeaM0ZHa4_0mB3jLEhm51TCNb9Yx0=","Licensed Practical Nurse","U.S. Renal Care","Hyattsville, MD, US","2026-03-06","fulltime","direct_data","hourly",26.0,39.0,"USD",False,"","","","","**Essential Duties and Responsibilities** include the following. Other duties and tasks may be assigned.



* Demonstrate effective use of supplies and staff labor hours.
* May assist with billing log preparation and updates.
* Perform duties as assigned to meet the patient care or operational needs of the clinic
* Obtain blood samples for laboratory analysis as required to complete physician orders.
* Complete and document monthly review of patient medication profiles.
* Knowledge of and comply with applicable health care professionals practice act requirements.
* Perform duties at all times under the supervision of a Charge Nurse and within limitations established by and in accordance with company policy and procedures, applicable state and federal laws and regulations
* Maintain thorough, accurate, and appropriate documentation in the patient record of all treatments, activities, and communication with the patient, physician and other healthcare professionals to include progress reports.
* Report any significant information or change in patient condition to the Charge Nurse.
* Report machine problems to Biomedical Technician and Administrator.
* Participate in staff meetings as required. Attend in\\-service and continuing education offerings in compliance with company policy and procedure.
* Assist with staff training as requested.


To perform this job successfully, an individual must be able to perform each essential duty satisfactorily.


Requirements include:


* Current LVN/LPN license in applicable state. License must be maintained as current and in good standing.
* CPR certification required within 90 days of hire.
* Confirmation of ability to distinguish all primary colors.
* Previous dialysis experience preferred.
* Successful completion of USRC training program approved by the Medical Director, including demonstrated competency, within 8 weeks of hire.
* Demonstrated working knowledge of the English language and ability to communicate verbally and in writing.
* Must be able to organize time and tasks well.
* Must have basic computer skills; proficiency in all USRC clinical applications required within 90 days of hire.
* Must meet any practice requirement(s) for the applicable state.
All Full Time employees are eligible for the following benefits: \\* Medical / Pharmacy \\* Dental \\* Vision \\* Voluntary benefits \\* 401k with employer match \\* Virtual Care \\* Life Insurance \\* Voluntary Benefits \\* PTO All Part Time employees are eligible for the following benefits: \\* 401k with employer match \\* PTO","","https://www.indeed.com/cmp/U.S.-Renal-Care","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/83e131ba4dd29abfb8e5c1ff6e1a5b2c","https://www.usrenalcare.com","Plano, TX","5,001 to 10,000","$1B to $5B (USD)","U.S. Renal Care was founded in 2000 and serves more than 25,000 patients in 335 dialysis facilities in 32 states and the Territory of Guam.","","","","","","",""
"in-38a2bbae61f16d74","indeed","https://www.indeed.com/viewjob?jk=38a2bbae61f16d74","https://click.appcast.io/t/PLMjXZeAHoIaBb5aXFgRExBuwDzaEQShWN4Vq8RihtA=","Dialysis Registered Nurse","U.S. Renal Care","Everett, PA, US","2026-03-06","fulltime","","","","","",False,"","","","","***How you'll change lives***
-----------------------------



As a Registered Nurse (RN) at US Renal Care, you'll be an integral part of a cross\\-functional team, working under the supervision of a Charge Nurse and assisting and supervising Patient Care Technicians (PCTs) to care for patients living with kidney disease.


***What you'll be doing***
--------------------------


**Patient care.** You'll work directly with patients to provide safe, comfortable, and high\\-quality dialysis treatment. Responsibilities include completing and documenting physical assessments before and after treatments and monitoring patients during treatment. You'll ensure quality renal care by completing monthly reviews of patient medication profiles and administering medications according to physician orders.


**Teamwork.** You'll be a critical member of an interdisciplinary team to provide all required patient assessment and care planning activities. You'll also make sure center staffing requirements are met at all times under the direction of the Administrator and according to state regulations for staffing ratios.


**Safety \\& Quality.** Working under the supervision of a Charge Nurse, you'll adhere to all company policies and procedures and state and federal laws and regulations. You'll participate in all required staff meetings and continuing education offerings.

***What we're looking for***
----------------------------


* Current nursing license in the applicable state.
* Confirmation of ability to distinguish all primary colors.
* One or more years of current nursing experience preferred.
* Previous dialysis nursing experience preferred.
  


**Preferred**


* One or more years of current nursing experience preferred.
* Previous dialysis nursing experience preferred.


**Are you ready to make a difference?**


*We're here to change the lives of people with kidney disease and shape the future of kidney care. We still have much work ahead. If you desire to make a positive impact in the life of others and pursue a fulfilling career in healthcare, we invite you to join our team at U.S. Renal Care!*

***Are you with US? Apply today!***
-----------------------------------


All Full Time employees are eligible for the following benefits: \\* Medical / Pharmacy \\* Dental \\* Vision \\* Voluntary benefits \\* 401k with employer match \\* Virtual Care \\* Life Insurance \\* Voluntary Benefits \\* PTO All Part Time employees are eligible for the following benefits: \\* 401k with employer match \\* PTO","","https://www.indeed.com/cmp/U.S.-Renal-Care","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/83e131ba4dd29abfb8e5c1ff6e1a5b2c","https://www.usrenalcare.com","Plano, TX","5,001 to 10,000","$1B to $5B (USD)","U.S. Renal Care was founded in 2000 and serves more than 25,000 patients in 335 dialysis facilities in 32 states and the Territory of Guam.","","","","","","",""
"in-ee4ceb612784e757","indeed","https://www.indeed.com/viewjob?jk=ee4ceb612784e757","https://click.appcast.io/t/QhFwQ8_rK1MEPrit6GQ7bwYOt6fF7Lu_MzvLMmZi7ng=","MCH Float RN","Lowell General Hospital","Lowell, MA, US","2026-03-06","fulltime","","","","","",False,"","","","","**Job Profile Summary**


This role focuses on providing professional and nonprofessional nursing care services in accordance with physician orders. In addition, this role focuses on performing the following Clinical Nurse duties: Assesses, plans, implements, and evaluates the care needs of a designated group of patients or provides nursing care and identified clinical support tasks within the scope of practice for achievement of the patient’s plan of care as directed. Provides professional nursing care to patients. Requires a nursing license. A professional individual contributor role that may direct the work of other lower level professionals or manage processes and programs. The majority of time is spent overseeing the design, implementation or delivery of processes, programs and policies using specialized knowledge and skills typically acquired through advanced education. A senior level role that requires advanced knowledge of job area typically obtained through advanced education and work experience. Typically responsible for: managing projects / processes, working independently with limited supervision, coaching and reviewing the work of lower level professionals, resolving difficult and sometimes complex problems.

 **Job Overview**


The RN III independently provides direct nursing care to patients and their families in accordance with established policies, procedures, and practices.

**Job Description**

**Minimum Qualifications:**  

1\\. Massachusetts RN Licensure.


2\\. 3 Years \\- Less than 8 Years of RN Experience.


3\\. Current Basic Life Support (BLS) Certification.


4\\. Department Specific: Certification(s) relevant to the department and the type of patient care being provided may be required.

**Preferred Qualifications:**  

1\\. Bachelor of Science in Nursing (BSN).

 **Duties and Responsibilities:** The duties and responsibilities listed below are intended to describe the general nature of work and are not intended to be an all\\-inclusive list. Other duties and responsibilities may be assigned.


1\\. Participates in and maintains awareness of performance improvement initiates.


2\\. Conscientiously evaluates and integrates evidence\\-based practice and research into clinical practice.


3\\. Conducts and documents accurate clinical assessments.


4\\. Develops, implements, and evaluates the patient’s individualized plan of care.


5\\. Uses professional nursing judgment to individualize the plan of care based on assessment of the patient's needs.


6\\. Manages own patient assignment by delegating and effectively based on patient needs and skills of team members.


7\\. Develops a comprehensive educational plan for the patient and family, utilizing appropriate resources, and documents according to department standards.


8\\. Recognizes patient/family rights through support of their informed decisions and advanced directives.


9\\. Continually evaluates and revises the care plan according to changes in the patient’s health status.


10\\.Develops a comprehensive discharge plan utilizing appropriate resources and referrals including community resources.


11\\. Guides the professional growth of department staff through precepting and mentoring.


12\\. Assists in department initiatives designed to improve the quality of care or clinical outcomes.


13\\. Participates in the development of standards of care, patient/family education, and staff education to address the needs of specific patient populations.


14\\. Participates in departmental committees as needed.


15\\. Participates in professional development by identifying learning needs and seeking appropriate education.

**Physical Requirements:**  

1\\. Occasional lifting of 30\\-35 lbs and turning patients.


2\\. Prolonged standing and walking.


3\\. Occasional twisting, bending, reaching, pushing/pulling, sitting, kneeling, and squatting.


4\\. Exposure to infectious disease and possible carcinogenic chemicals.


5\\. Exposure of blood\\-borne pathogens.


6\\. Requires fine manual dexterity to lift and maneuver patients.


7\\. Requires visual and aural acuity necessary to monitor patient care.

**Skills \\& Abilities:**  

1\\. Ability to effectively communicate with patients, families, physicians, and healthcare team.


2\\. Knowledge of and application of the nursing process.

  

At Tufts Medicine, we want every individual to feel valued for the skills and experience they bring. Our compensation philosophy is designed to offer fair, competitive pay that attracts, retains, and motivates highly talented individuals, while rewarding the important work you do every day.


The base pay ranges reflect the minimum qualifications for the role. Individual offers are determined using a comprehensive approach that considers relevant experience, certifications, education, skills, and internal equity to ensure compensation is fair, consistent, and aligned with our business goals.


Beyond base pay, Tufts Medicine provides a comprehensive Total Rewards package that supports your health, financial security, and career growth—one of the many ways we invest in you so you can thrive both at work and outside of it.

 **Pay Range****:**","Health Care","https://www.indeed.com/cmp/Lowell-General-Hospital","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/831ae7a793546f5e03a71fcfbcd2b61b","http://www.lowellgeneral.org/","295 Varnum Avenue
Lowell, Massachusetts 01854","1,001 to 5,000","$100M to $500M (USD)","Lowell General Hospital is an independent, not-for-profit, community hospital serving the Greater Lowell area and surrounding communities.","","","","","","",""
"in-250d52b4ef7853c5","indeed","https://www.indeed.com/viewjob?jk=250d52b4ef7853c5","https://click.appcast.io/t/vzW4ce9Lm83wMIfhk8yZY5TZ65yTZSHCtslUdk3bfMA=","Registered Nurse, RN - Short Stay Unit (SSU)","Lowell General Hospital","Lowell, MA, US","2026-03-06","fulltime","","","","","",False,"","","","","**Job Profile Summary**


This role focuses on providing professional and nonprofessional nursing care services in accordance with physician orders. In addition, this role focuses on performing the following Clinical Nurse duties: Assesses, plans, implements, and evaluates the care needs of a designated group of patients or provides nursing care and identified clinical support tasks within the scope of practice for achievement of the patient’s plan of care as directed. Provides professional nursing care to patients. Requires a nursing license. A professional individual contributor role that may direct the work of other lower level professionals or manage processes and programs. The majority of time is spent overseeing the design, implementation or delivery of processes, programs and policies using specialized knowledge and skills typically acquired through advanced education. An experienced level role that applies practical knowledge of job area typically obtained through advanced education and work experience. Works independently with general supervision, problems faced are difficult but typically not complex, and may influence others within the job area through explanation of facts, policies and practices.

 **Job Overview**


The RN II independently provides direct nursing care to patients and their families in accordance with established policies, procedures, and practices.

**Job Description**

**Minimum Qualifications:**  

1\\. Massachusetts RN Licensure.


2\\. 12 Months \\- Less than 3 Years of RN Experience.


3\\. Current Basic Life Support (BLS) Certification.


4\\. Department Specific: Certification(s) relevant to the department and the type of patient care being provided may be required.

**Preferred Qualifications:**  

1\\. Bachelor of Science in Nursing (BSN).

 **Duties and Responsibilities:** The duties and responsibilities listed below are intended to describe the general nature of work and are not intended to be an all\\-inclusive list. Other duties and responsibilities may be assigned.


1\\. Participates in and maintains awareness of performance improvement initiates.


2\\. Conscientiously evaluates and integrates evidence\\-based practice and research into clinical practice.


3\\. Conducts and documents accurate clinical assessments.


4\\. Develops, implements, and evaluates the patient’s individualized plan of care.


5\\. Uses professional nursing judgment to individualize the plan of care based on assessment of the patient's needs.


6\\. Manages own patient assignment by delegating and effectively based on patient needs and skills of team members.


7\\. Develops a comprehensive educational plan for the patient and family, utilizing appropriate resources, and documents according to department standards.


8\\. Recognizes patient/family rights through support of their informed decisions and advanced directives.


9\\. Continually evaluates and revises the care plan according to changes in the patient’s health status.


10\\.Develops a comprehensive discharge plan utilizing appropriate resources and referrals including community resources.


11\\. Supports the development of new staff members and helps facilitate their transition into unit.


12\\. Guides the professional growth of department staff through precepting.


13\\. Participates in professional development by identifying learning needs and seeking appropriate education.


14\\. Participates in departmental committees as needed.

**Physical Requirements:**  

1\\. Occasional lifting of 30\\-35 lbs and turning patients.


2\\. Prolonged standing and walking.


3\\. Occasional twisting, bending, reaching, pushing/pulling, sitting, kneeling, and squatting.


4\\. Exposure to infectious disease and possible carcinogenic chemicals.


5\\. Exposure of blood\\-borne pathogens.


6\\. Requires fine manual dexterity to lift and maneuver patients.


7\\. Requires visual and aural acuity necessary to monitor patient care.

**Skills \\& Abilities:**  

1\\. Ability to effectively communicate with patients, families, physicians, and healthcare team.


2\\. Knowledge of and application of the nursing process.

  

At Tufts Medicine, we want every individual to feel valued for the skills and experience they bring. Our compensation philosophy is designed to offer fair, competitive pay that attracts, retains, and motivates highly talented individuals, while rewarding the important work you do every day.


The base pay ranges reflect the minimum qualifications for the role. Individual offers are determined using a comprehensive approach that considers relevant experience, certifications, education, skills, and internal equity to ensure compensation is fair, consistent, and aligned with our business goals.


Beyond base pay, Tufts Medicine provides a comprehensive Total Rewards package that supports your health, financial security, and career growth—one of the many ways we invest in you so you can thrive both at work and outside of it.

 **Pay Range****:**","Health Care","https://www.indeed.com/cmp/Lowell-General-Hospital","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/831ae7a793546f5e03a71fcfbcd2b61b","http://www.lowellgeneral.org/","295 Varnum Avenue
Lowell, Massachusetts 01854","1,001 to 5,000","$100M to $500M (USD)","Lowell General Hospital is an independent, not-for-profit, community hospital serving the Greater Lowell area and surrounding communities.","","","","","","",""
"in-9d9a3a87a9ae80a0","indeed","https://www.indeed.com/viewjob?jk=9d9a3a87a9ae80a0","https://jobs.chsli.org/jobs/67462/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","Registered Nurse Per Diem","Catholic Health","Rockville Centre, NY, US","2026-03-06","perdiem","","hourly","","","USD",False,"","","","","Overview:
**RN\\-NICU****Rockville Centre, New York**

  

Why is a nursing career at Mercy Hospital unlike any other?* ANCC Pathway to Excellence designated hospital
* We believe in shared governance, enabling our staff to be engaged in important care delivery decisions that impact patient outcomes.
* We offer many diverse opportunities for professional growth including a clinical ladder program that offers our nurses a continuous learning environment to achieve professional growth, incentives for advancement and attainment of specialty certifications.

  

Our 375\\-bed not\\-for\\-profit hospital is a member of the Catholic Health and has been serving the healthcare needs for the residents of Nassau County and its surrounding areas since 1913\\.
Job Details:

As a part of our NICU team, our Registered Nurses are responsible for the provision and coordination of competent, evidence\\-based care. You will contribute in decision\\-making, teaching, mentoring, and collaboration with the multidisciplinary team to advance the patient plan of care, achieve outcomes and enhance operational efficiency.

 **Requirements include:*** Active NY Registered Nurse license
* BLS and NRP certifications
* BSN preferred
* Previous NICU experience highly desired


Posted Salary Range: USD $58\\.43 \\- USD $58\\.43 /Hr. :

This range serves as a good faith estimate and actual pay will encompass a number of factors, including a candidate’s qualifications, skills, competencies and experience. The salary range or rate listed does not include any bonuses/incentive, differential pay or other forms of compensation that may be applicable to this job and it does not include the value of benefits.  

At Catholic Health, we believe in a people\\-first approach. In addition to the estimated base pay provided, Catholic Health offers generous benefits packages, generous tuition assistance, a defined benefit pension plan, and a culture that supports professional and educational growth.","Health Care","https://www.indeed.com/cmp/Catholic-Health-4","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8b5e260d6ccf0c6fac24a2bcb08fda83","https://jobs.chsli.org/","992 N Village Ave, Rockville Centre, NY 11570","10,000+","$1B to $5B (USD)","As a member of the CH team, you will enjoy a career that is rewarding and challenging and allows you to make a real difference in others’ lives as you advance your own career.","","","","","","",""
"in-ea9ea77bd6c98b1a","indeed","https://www.indeed.com/viewjob?jk=ea9ea77bd6c98b1a","https://jobs.chsli.org/jobs/67348/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","Registered Nurse Per Diem","Catholic Health","Rockville Centre, NY, US","2026-03-06","perdiem","","hourly","","","USD",False,"","","","","Overview:
**Registered Nurse (RN) – Special Procedures**
Are you a determined Registered Nurse consistently providing outstanding, compassionate patient care? Do you build relationship of trust and advocacy with your patients and their loved ones? Do you thrive in a progressive, team\\-oriented environment?
Then you have what it takes to be a Mercy Hospital Nurse. You are at the heart of health.
Job Details:

Our Special Procedure RN's:* Duties include hemodynamic monitoring, measurements,
* Set up and scrubbing during procedures and post procedural recovery of patients.
* Monitoring and maintaining the safety of the patient

Ensures appropriate and adequate supplies are available as needed and is responsible for maintaining par levels  
* 
* Communicate effectively and professionally with patients, significant others, and members of the health care team about the patient's plan of care.
* What you'll bring:  


	+ 1\\+ years of Registered Nurse (RN) experience in Critical Care required; Interventional Radiology and/or Electrophysiology experience preferred.
	+ Education: Bachelors of Science in Nursing (BSN) degree
	+ Will consider Associates Degree if enrolled in an accredited BSN program
	+ Licensure: NYS Registered Nurse License
	+ Certification: Basic Life Support (BLS), Advanced Cardiac Life Support (ACLS) required
	+ Has excellent organizational and communication skills and flexible in different working environments and is proficient working with computers


Posted Salary Range: USD $58\\.43 \\- USD $58\\.43 /Hr. :

This range serves as a good faith estimate and actual pay will encompass a number of factors, including a candidate’s qualifications, skills, competencies and experience. The salary range or rate listed does not include any bonuses/incentive, differential pay or other forms of compensation that may be applicable to this job and it does not include the value of benefits.  

At Catholic Health, we believe in a people\\-first approach. In addition to the estimated base pay provided, Catholic Health offers generous benefits packages, generous tuition assistance, a defined benefit pension plan, and a culture that supports professional and educational growth","Health Care","https://www.indeed.com/cmp/Catholic-Health-4","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8b5e260d6ccf0c6fac24a2bcb08fda83","https://jobs.chsli.org/","992 N Village Ave, Rockville Centre, NY 11570","10,000+","$1B to $5B (USD)","As a member of the CH team, you will enjoy a career that is rewarding and challenging and allows you to make a real difference in others’ lives as you advance your own career.","","","","","","",""
