"id","site","job_board_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","job_url"
"in-198e074393f5f708","indeed","https://www.indeed.com/viewjob?jk=198e074393f5f708","https://patricejohnson.careerplug.com/j/02v2g1c","Needed: Licensed Practical Nurse (LPN) Westchester NY","Kind Loyal Service RN Healthcare Services","Hicksville, NY, US","2026-01-20","parttime","direct_data","hourly",37.0,40.0,"USD",False,"","","","","**Kind Loyal Service, RN Healthcare Services**  

(https://klshealth.com/about\\-us/ )  

  

**Posting: Licensed Practical Nurse (LPN) – Westchester County, New York State**
**Location:** Various Locations Across **Westchester County, NY**  

**Job Type:** Per Diem / Part\\-Time  

**Benefits:** Insurance, 401k
**Overview:**
We are seeking compassionate and dedicated Licensed Practical Nurses (LPN) to join our team in providing exceptional care for both pediatric, and other patients with specialized needs. The ideal candidate will have experience in respiratory care, ventilator support, tracheostomy care, tube feeding, suctioning, and pediatric care. This is an excellent opportunity for an experienced LPN to provide high\\-quality care on a flexible per diem or part\\-time basis.
**Responsibilities:**
* Provide nursing care to pediatric patients in at\\-home or clinical environments.
* Administer respiratory care for patients not on ventilators, ensuring their comfort and safety.
* Assist in the management of ventilators, providing support and monitoring for patients who require this level of care.
* Perform tracheostomy care, ensuring proper cleaning, suctioning, and monitoring for any complications.
* Provide tube feeding assistance, including monitoring for proper nutrition and hydration.
* Administer suctioning as needed, ensuring the airway is clear and free from obstructions.
* Monitor and record patient’s vital signs, medical histories, and changes in condition.
* Work closely with physicians and other healthcare providers to ensure the continuity of care.
* Document care provided in accordance with state and organizational standards.
* Communicate effectively with family members regarding patient care and progress.
* Respond to emergencies promptly and effectively.

**Qualifications:**
* Current and valid **Licensed Practical Nurse (LPN)** license in New York State.
* At least **1 year of experience** in pediatric nursing or a similar healthcare setting.
* Strong background in **respiratory care for patients not on ventilators**.
* Experience with **ventilator care, tracheostomy care, tube feeding, and suction care**.
* Ability to assess, document, and monitor patient conditions effectively.
* Excellent communication and interpersonal skills.
* Ability to work independently and as part of a team.
* Compassionate, patient\\-focused approach to nursing.
* Current CPR/BLS certification is required.

**Additional Information:**
* Flexible work hours with **per diem** and **part\\-time** shifts available.
* Competitive pay rates
* **Insurance** and **401k** offered.

If you are a compassionate and experienced LPN looking to make a difference in the lives of pediatric patients, we would love to hear from you. Apply today to join a team that values quality care and patient well\\-being.","","https://www.indeed.com/cmp/Kind-Loyal-Service-RN-Healthcare-Services","","","","","","","","","","","","",""
"in-e9c7c7f30f71bc0e","indeed","https://www.indeed.com/viewjob?jk=e9c7c7f30f71bc0e","https://apply.workable.com/j/77F9FE044E","Registered Nurse - Greenwich - Per Diem","Atria Physician Practice New York PC","Greenwich, CT, US","2026-01-20","perdiem","direct_data","hourly",70.0,75.0,"USD",False,"","","","","About Atria:


Atria is a membership\\-based preventive health care practice delivering cutting\\-edge primary and specialty care from the comfort of your home, at our practices in Palm Beach and New York, or wherever you are in the world.


We bring together a multidisciplinary team of renowned, in\\-house physicians to provide proactive, preventive, and precision\\-based care for Atria members and their families. We aim to optimize the lifespan and healthspan of all our members through meticulous screening and tailored interventions to prevent, reverse, or manage all major chronic diseases.


Each member’s care is led by a dedicated Chief Medical Officer who collaborates on their behalf with specialists in cardiology, neurology, pediatrics, gynecology, endocrinology, performance and movement, and more. Our exceptional clinicians also work closely with the 60\\+ members of the Atria Academy of Science \\& Medicine, top experts in their respective fields who are available for rapid consults, support, and referrals.


As a per diem registered nurse at Atria, you will be providing personalized, exceptional health care to our members, both pediatric and adult.


About The Role:

* Partner with Atria physicians and nurse practitioners to provide preventive, primary and urgent care to members in their home in the Westchester and Connecticut area
* Provide highly personalized nursing care activities for both adult and pediatric patients developing strong relationships with members
* Perform minor procedures, such as vaccinations, phlebotomy, insertion of peripheral IV for medication administration as prescribed/ordered under a provider’s direction.
* Perform point\\-of\\-care testing in the home such as rapid covid, flu, and strep testing
* Perform sample collections and processing utilizing the medical testing machines located at the Westchester/Greenwich office.
* Complete forms and paperwork for members as needed
* Flexibility to perform administrative and clerical tasks related to clinical practice such as inventorying medication, ordering supplies, or scheduling visits.
* Communicating with primary care and specialty clinical staff in a team based model of care.
* Provide education to members about atria member offerings such as medication kits and tools for telemedicine as well as about care for acute and chronic conditions i.e. anticipatory guidance on wound care.
* Triage member calls for possible sick visits.
* Maintenance \\& upkeep of Professional Licenses, Certifications, DEA certification, State requirements and National Certifying Agencies credentials
* Documentation and appropriate maintenance of Medical Records for members

Compensation:


$70\\-75/hr


**Requirements**

* Current NY and CT Registered Nursing License
* 2\\+ years’ experience as a practicing RN with regular experience in phlebotomy and IV placement
* BLS certification from the American Heart Association
* Thrives in a fast\\-paced, growing environment","","https://www.indeed.com/cmp/Atria-Physician-Practice-New-York-PC","","","","","","","","","","","","",""
"in-0df9aab4926ceb44","indeed","https://www.indeed.com/viewjob?jk=0df9aab4926ceb44","https://yetkin-advanced-healthcare-incorpor.careerplug.com/j/02v2ff1","LVN","","DeSoto, TX, US","2026-01-20","fulltime","","hourly","","","USD",False,"","","","","**Job description:**
We are seeking a highly\\-skilled and experienced Licensed Vocational Nurse (LVN) to join our growing healthcare team. Under the supervision of the head nurse, you will care for excellent care for patients and tend to their general comfort and well\\-being. Job duties include taking vital signs, changing bandages, administering medications, and monitoring the patient’s behavior for notable changes. Our ideal candidate has a compassionate attitude coupled with an impeccable bedside manner, as well as an ability to work in a fast\\-past environment.  

Licensed Vocational Nurse Duties and Responsibilities
There are NO BENEFITS, you will not be paid for more than 1 hour worked per work day.
* Collect, track, and maintain patient history; record any new data
* Take vitals, including blood pressure, heart rate, temperature
* Administer medication; monitor medication doses and patient response
* Change bandages, dressings, and feeding tubes as needed; insert and change catheters
* Assist patients with personal hygiene
* Help patients who need assistance eating and drinking
* Collect specimens; deliver them to proper department
* Set\\-up intravenous (IV) drip if state\\-certification allows
* Provide emotional support to patients and patients' families; listen to concerns and feedback
* Report any unusual or drastic changes in patient behavior or symptoms; seek help when needed
* Ensure rooms are kept clean and sterile

Licensed Vocational Nurse Requirements and Qualifications
* Completed state\\-approved LVN education program
* Current LVN license to practice
* Valid CPR certification
* Previous clinical or healthcare experience
* Strong knowledge of Microsoft Suite; adept at data entry
* Willing to work long, physically demanding hours
* Understanding of healthcare state standards and procedures
* High level of patience, empathy, and compassion
* Excellent observation skills with high attention to detail
* Excellent oral and written communication skills

Job Types: Full\\-time, Part\\-time
Medical Specialty:
* Geriatrics
* Home Health
* Wound Care

Work Location: In clients home","","","","","","","","","","","","","","",""
"in-1e04d38126ac8559","indeed","https://www.indeed.com/viewjob?jk=1e04d38126ac8559","https://american-pediatric-adult-hcs-inc.careerplug.com/j/02v2f7d","License Practical Nurse (LPN)5:30am to 7:30pm (G-Tube knowledge) (ped)","","Newport News, VA, US","2026-01-20","fulltime","","","","","",False,"","","","","**Benefits:**
* 401(k)
**Benefits/Perks**
* Flexible Scheduling
* Competitive Compensation
* Careers Advancement

**Job Summary**
We are seeking a Licensed Practical **Nurse** to join our team. In this role, you will primarily be creating and managing a plan of care for individual patients. You are a Licensed Practical Nurse (LPN) who operates with great attention to detail and a big heart. You take pride in creating personalized care plans for patients and are able to observe and communicate effectively in your patient's best interest. To succeed, you should have demonstrated knowledge and skill in current nursing practices as well as a strong penchant for solving problems.  


**Responsibilities**
* Coordinate with other colleagues to assess, plan, implement, or evaluate patient care plans
* Administer medications and monitor patients for side effects or reactions
* Document any changes in patient conditions and report on changes
* Maintain accurate records of patient care and discuss observations with the supervisor

**Qualifications**
* Currently licensed Practical Nurse (LPN) in state of employment
* Previous experience as a Registered Nurse is preferred
* Excellent interpersonal and client care skills
* Valid driver’s license
* First aid/CPR certification required","","","","","","","","","","","","","","",""
"in-0af4202307064ade","indeed","https://www.indeed.com/viewjob?jk=0af4202307064ade","https://caring-hands-skilled-home-health-ll.careerplug.com/j/02v2f5z","Licensed Practical Nurse LPN","","Lakewood, CO, US","2026-01-20","fulltime","direct_data","hourly",40.0,45.0,"USD",False,"","","","","**Benefits:**
* 401(k)
* Competitive salary
* Flexible schedule
Assist the Registered Nurse in carrying out the plan of care.  

Assist the Registered Nurse in performing specialized procedures, as directed, by the Registered Nurse under physician's orders.  

Assist with the preparation, implementation, and continuing evaluation of the patient care plan.  

Recognize, and understand, the effects of social and economic problems upon patients and provides for the emotional and physical comfort and safety of patients.  

Help teach the patient the appropriate self\\-care techniques.  

Foster cooperative effort, among personnel, by understanding the functions of other persons involved in patient care and by active participation in team and staff conferences.  

Assume responsibility for personal and vocational growth and development, through active participation in nursing organizations and participating in in\\-service programs and other on the job learning.  

Prepare clinical and progress notes (not to include admission).  

Observe, record, and report, to the appropriate person, patient symptoms, reactions, and changes including:  

* The general physical and mental condition of patients and signs and symptoms, which may be indicative of changes in condition.

  

* Stresses in human relationships, between the patients and staff personnel, and between patients and their families and visitors.

  

Assist with the rehabilitation of patients, according to the medical care plan, by encouraging the interests and special aptitudes of the patient and encouraging patients to help themselves using their own capabilities.  

Further assist, in rehabilitation, by reporting any abnormality in the patient’s range of motion, body mechanics, or body alignment.  

Actively participate in nursing organizations; promote, and participate in, in\\-service programs.","","","","","","","","","","","","","","",""
"in-32dfb9567b3b6e58","indeed","https://www.indeed.com/viewjob?jk=32dfb9567b3b6e58","https://caring-hands-skilled-home-health-ll.careerplug.com/j/02v2f5i","Licensed Practical Nurse LPN","","Denver, CO, US","2026-01-20","fulltime","direct_data","hourly",35.0,38.0,"USD",False,"","","","","**Benefits:**
* 401(k)
* Competitive salary
* Flexible schedule
Assist the Registered Nurse in carrying out the plan of care.  

Assist the Registered Nurse in performing specialized procedures, as directed, by the Registered Nurse under physician's orders.  

Assist with the preparation, implementation, and continuing evaluation of the patient care plan.  

Recognize, and understand, the effects of social and economic problems upon patients and provides for the emotional and physical comfort and safety of patients.  

Help teach the patient the appropriate self\\-care techniques.  

Foster cooperative effort, among personnel, by understanding the functions of other persons involved in patient care and by active participation in team and staff conferences.  

Assume responsibility for personal and vocational growth and development, through active participation in nursing organizations and participating in in\\-service programs and other on the job learning.  

Prepare clinical and progress notes (not to include admission).  

Observe, record, and report, to the appropriate person, patient symptoms, reactions, and changes including:  

* The general physical and mental condition of patients and signs and symptoms, which may be indicative of changes in condition.

  

* Stresses in human relationships, between the patients and staff personnel, and between patients and their families and visitors.

  

Assist with the rehabilitation of patients, according to the medical care plan, by encouraging the interests and special aptitudes of the patient and encouraging patients to help themselves using their own capabilities.  

Further assist, in rehabilitation, by reporting any abnormality in the patient’s range of motion, body mechanics, or body alignment.  

Actively participate in nursing organizations; promote, and participate in, in\\-service programs.","","","","","","","","","","","","","","",""
"in-6d50da3dfaee1952","indeed","https://www.indeed.com/viewjob?jk=6d50da3dfaee1952","https://caring-hands-skilled-home-health-ll.careerplug.com/j/02v2f51","Licensed Practical Nurse LPN","","Denver, CO, US","2026-01-20","fulltime","direct_data","hourly",35.0,38.0,"USD",False,"","","","","**Benefits:**
* 401(k)
* Competitive salary
* Flexible schedule
Assist the Registered Nurse in carrying out the plan of care.  

Assist the Registered Nurse in performing specialized procedures, as directed, by the Registered Nurse under physician's orders.  

Assist with the preparation, implementation, and continuing evaluation of the patient care plan.  

Recognize, and understand, the effects of social and economic problems upon patients and provides for the emotional and physical comfort and safety of patients.  

Help teach the patient the appropriate self\\-care techniques.  

Foster cooperative effort, among personnel, by understanding the functions of other persons involved in patient care and by active participation in team and staff conferences.  

Assume responsibility for personal and vocational growth and development, through active participation in nursing organizations and participating in in\\-service programs and other on the job learning.  

Prepare clinical and progress notes (not to include admission).  

Observe, record, and report, to the appropriate person, patient symptoms, reactions, and changes including:  

* The general physical and mental condition of patients and signs and symptoms, which may be indicative of changes in condition.

  

* Stresses in human relationships, between the patients and staff personnel, and between patients and their families and visitors.

  

Assist with the rehabilitation of patients, according to the medical care plan, by encouraging the interests and special aptitudes of the patient and encouraging patients to help themselves using their own capabilities.  

Further assist, in rehabilitation, by reporting any abnormality in the patient’s range of motion, body mechanics, or body alignment.  

Actively participate in nursing organizations; promote, and participate in, in\\-service programs.","","","","","","","","","","","","","","",""
"in-6d84342fedb3ac2b","indeed","https://www.indeed.com/viewjob?jk=6d84342fedb3ac2b","https://caring-hands-skilled-home-health-ll.careerplug.com/j/02v2f4k","Licensed Practical Nurse LPN","","Castle Rock, CO, US","2026-01-20","fulltime","direct_data","hourly",35.0,38.0,"USD",False,"","","","","**Benefits:**
* 401(k)
* Competitive salary
* Flexible schedule
Assist the Registered Nurse in carrying out the plan of care.  

Assist the Registered Nurse in performing specialized procedures, as directed, by the Registered Nurse under physician's orders.  

Assist with the preparation, implementation, and continuing evaluation of the patient care plan.  

Recognize, and understand, the effects of social and economic problems upon patients and provides for the emotional and physical comfort and safety of patients.  

Help teach the patient the appropriate self\\-care techniques.  

Foster cooperative effort, among personnel, by understanding the functions of other persons involved in patient care and by active participation in team and staff conferences.  

Assume responsibility for personal and vocational growth and development, through active participation in nursing organizations and participating in in\\-service programs and other on the job learning.  

Prepare clinical and progress notes (not to include admission).  

Observe, record, and report, to the appropriate person, patient symptoms, reactions, and changes including:  

* The general physical and mental condition of patients and signs and symptoms, which may be indicative of changes in condition.

  

* Stresses in human relationships, between the patients and staff personnel, and between patients and their families and visitors.

  

Assist with the rehabilitation of patients, according to the medical care plan, by encouraging the interests and special aptitudes of the patient and encouraging patients to help themselves using their own capabilities.  

Further assist, in rehabilitation, by reporting any abnormality in the patient’s range of motion, body mechanics, or body alignment.  

Actively participate in nursing organizations; promote, and participate in, in\\-service programs.","","","","","","","","","","","","","","",""
"in-79472c24702cb71b","indeed","https://www.indeed.com/viewjob?jk=79472c24702cb71b","https://caring-hands-skilled-home-health-ll.careerplug.com/j/02v2f43","Licensed Practical Nurse LPN","","Broomfield, CO, US","2026-01-20","fulltime","direct_data","hourly",35.0,38.0,"USD",False,"","","","","**Benefits:**
* 401(k)
* Competitive salary
* Flexible schedule
Assist the Registered Nurse in carrying out the plan of care.  

Assist the Registered Nurse in performing specialized procedures, as directed, by the Registered Nurse under physician's orders.  

Assist with the preparation, implementation, and continuing evaluation of the patient care plan.  

Recognize, and understand, the effects of social and economic problems upon patients and provides for the emotional and physical comfort and safety of patients.  

Help teach the patient the appropriate self\\-care techniques.  

Foster cooperative effort, among personnel, by understanding the functions of other persons involved in patient care and by active participation in team and staff conferences.  

Assume responsibility for personal and vocational growth and development, through active participation in nursing organizations and participating in in\\-service programs and other on the job learning.  

Prepare clinical and progress notes (not to include admission).  

Observe, record, and report, to the appropriate person, patient symptoms, reactions, and changes including:  

* The general physical and mental condition of patients and signs and symptoms, which may be indicative of changes in condition.

  

* Stresses in human relationships, between the patients and staff personnel, and between patients and their families and visitors.

  

Assist with the rehabilitation of patients, according to the medical care plan, by encouraging the interests and special aptitudes of the patient and encouraging patients to help themselves using their own capabilities.  

Further assist, in rehabilitation, by reporting any abnormality in the patient’s range of motion, body mechanics, or body alignment.  

Actively participate in nursing organizations; promote, and participate in, in\\-service programs.","","","","","","","","","","","","","","",""
"in-4df28ee201559ee6","indeed","https://www.indeed.com/viewjob?jk=4df28ee201559ee6","https://caring-hands-skilled-home-health-ll.careerplug.com/j/02v2f3c","Licensed Practical Nurse LPN","","Arvada, CO, US","2026-01-20","fulltime","direct_data","hourly",35.0,38.0,"USD",False,"","","","","**Benefits:**
* 401(k)
* Competitive salary
* Flexible schedule
Assist the Registered Nurse in carrying out the plan of care.  

Assist the Registered Nurse in performing specialized procedures, as directed, by the Registered Nurse under physician's orders.  

Assist with the preparation, implementation, and continuing evaluation of the patient care plan.  

Recognize, and understand, the effects of social and economic problems upon patients and provides for the emotional and physical comfort and safety of patients.  

Help teach the patient the appropriate self\\-care techniques.  

Foster cooperative effort, among personnel, by understanding the functions of other persons involved in patient care and by active participation in team and staff conferences.  

Assume responsibility for personal and vocational growth and development, through active participation in nursing organizations and participating in in\\-service programs and other on the job learning.  

Prepare clinical and progress notes (not to include admission).  

Observe, record, and report, to the appropriate person, patient symptoms, reactions, and changes including:  

* The general physical and mental condition of patients and signs and symptoms, which may be indicative of changes in condition.

  

* Stresses in human relationships, between the patients and staff personnel, and between patients and their families and visitors.

  

Assist with the rehabilitation of patients, according to the medical care plan, by encouraging the interests and special aptitudes of the patient and encouraging patients to help themselves using their own capabilities.  

Further assist, in rehabilitation, by reporting any abnormality in the patient’s range of motion, body mechanics, or body alignment.  

Actively participate in nursing organizations; promote, and participate in, in\\-service programs.","","","","","","","","","","","","","","",""
