"id","site","job_board_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","job_url"
"in-770b2b98e3557e13","indeed","https://www.indeed.com/viewjob?jk=770b2b98e3557e13","https://communicarehealth.wd1.myworkdayjobs.com/CHSExternalCareerSite/job/Stonerise-Home-Health-Services-South-Charleston/Home-Health-LPN-Field-Nurse_R-0000055952-2","Home Health LPN Field Nurse","Stonerise Home Health and Hospice","Charleston, WV, US","2025-09-07","fulltime","","","","","",False,"","","","","**Job Address:**


700 Chappell Road Charleston, WV 25304 **Why join our Stonerise Home Health team?**


We provide high\\-quality care to help patients maintain their independence and dignity in the comfort of their own homes. Our team includes nurses, physical therapists, occupational therapists, speech language pathologists, social workers, home health aides, liaisons and more who are committed to empowering patients to maintain their independence at home.


We serve our local neighbors and our team members are the heartbeat of everything we do. We care for patients like we do our own families, and we care for one another the same way.

**What You Will Do as a Home Health LPN Field Nurse**


At Stonerise Home Health, a Home Health LPN Field Nurse career is more than a job or “a calling” – it’s a chance to leave a legacy of service and love on someone’s life. A legacy that will be remembered by your patients and their families forever. A legacy that will make your life better as well.


As a Home Health LPN Field Nurse, you will **follow plans of care, provide treatments, and collaborate with members of the team to meet positive patient care outcomes.**

Some of your primary responsibilities will include:

* Participating in coordination of home health services, appropriately reporting the identified needs for other disciplines (HHA, OT, PT, MSW, ST) to the RN and/or Clinical Manager
* Assessing and providing patient and family/caregiver education and information pertinent to diagnosis and plan of care
* Providing direct patient care
* Implementing plan of care initiated by the RN
* Providing accurate and timely documentation
* Using equipment and supplies effectively and efficiently
* Participating in personal and professional growth and development

**Benefits You Will Enjoy**


In addition to competitive pay, full\\-time team member benefits include:

* Paid Time Off
* Insurance benefits (medical, dental, vision, life, and other voluntary group programs)
* 401 (K) retirement savings plan with employer match
* Tuition reimbursement for qualified career paths
* Career advancement opportunities

**Schedule**


Full Time, Non Exempt


Education, Licensure \\& Certification Requirements

* Active LPN license in the state providing patient care
* Graduate of an accredited practical nurse or vocational nursing program
* Maintain current CPR certification.
* Two (2\\) years of nursing experience in Community/home health or medical/surgical experience preferred","","https://www.indeed.com/cmp/Stonerise-Home-Health-and-Hospice","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/15ef3173f5f0c0f6687bcaa5d29e6ee4","https://www.stonerisehh.com/","","Decline to state","Decline to state","Stonerise Home Health and Hospice provides high-quality care for patients needing clinical care, including skilled nursing, therapy, or end-of-life care.","","","","","","",""
"in-e707107ed14288ac","indeed","https://www.indeed.com/viewjob?jk=e707107ed14288ac","https://apply.appone.com:443/job/68bd1e45b32f7c1a8aede3f2?utm_source=INDEED","Assistant Director of Nursing-LPN","","Phoenix, AZ, US","2025-09-07","fulltime","","","","","",False,"","","","","#### **Assistant Director of Nursing\\-LPN**


Type



Full Time



Location



Diamondback Healthcare



Work type



Onsite



Pay by



—


#### **Description**


Title: Assistant Director of Nursing



Location: Phoenix, AZ



Address: 3000 N 91ST AVE



Facility Name: Diamondback Healthcare Center


#### **Overview**


Diamondback Healthcare Center is a 94 bed subacute skilled nursing facility with numerous specialty services, including an in house dialysis den, high acuity ventilator\\-tracheostomy unit and skilled level memory care pavilion located in Phoenix, AZ. Diamondback Healthcare Center provides a serene setting and compassionate care to our short stay rehabilitation patients and memory care residents. At Diamondback Healthcare Center we are dedicated to Enhancing Quality of Life.


#### **General Purpose**


To provide direct nursing care to our residents and to supervise the day\\-to\\-day nursing activities performed by Nurses, Nursing Assistants and direct care staff in accordance with current federal, state and local standards governing the facility, as directed by our Director of Nursing and Administrator, to ensure the highest quality of care is maintained. Our employees will treat all with dignity, equality, and respect.


#### **Members of our team Enjoy:**

* Full benefits package, including health, dental, and vision within 60 days (FT)
* Paid time off (sick, vacation, holidays)
* Professional Development and career advancement
* Flexible scheduling

#### **Qualifications**

* Must hold a Nurse's License in good standing, with the state of AZ
* Must be at least 21 years of age.
* Must be knowledgeable of nursing and medical practices, procedures and laws.
* Experience in a Skilled Nursing Facility highly preferred.
* Knowledge of regulations and guidelines governing longterm care is desirable.
* Must possess a current fingerprint clearance card.
* Flexible availability, including weekends preferred.


If you have additional questions about the position, please call or text: 602\\.810\\.2008\\.


#### **About Diamondback Healthcare Center / 91st Ave Operations LLC**


Diamondback Healthcare Center Specializing in Rehabilitation and Dementia. Diamondback Healthcare Center is a 94\\-bed short\\-term inpatient rehabilitation facility located in the Algodon Center adjacent to Banner Estrella Medical Center. We cater to patients who require 24/7 skilled nursing and therapeutic recovery from surgeries, orthopedic fractures, cardiac events and other illnesses and injuries. Our multidisciplinary care team include licensed professional nurses, physical, occupational, speech, recreational therapists and board\\-certified medical specialists. We provide exceptional post\\-acute care uniquely designed to individuals needs and abilities. Special features include a respiratory therapy unit ensuring expert respiratory support and personalized care for optimal recovery. In addition, we have on\\-site dialysis.","","","","","","","","","","","","","","",""
"in-d4c84b953fe163ba","indeed","https://www.indeed.com/viewjob?jk=d4c84b953fe163ba","https://dh.igreentree.com/CSS_External/CSSPage_Referred.ASP?ReqKey=2BE8CB8B-4A6A-45EE-9CB9-CB92628BF690","RN","University of Pennsylvania Health System","Doylestown, PA, US","2025-09-07","parttime","","","","","",False,"","","","","Job Detail* ###### **Job Title:**


RN
* ###### **Req:**


2025\\-0730
* ###### **Location:**


Hospital
* ###### **Department:**


Same Day Services
* ###### **Schedule:**


M\\-F 6\\-10
* No weekends, no holiday, no call
  

  

  

**Job Description:**



* PURPOSE OF JOB:
To provide professional nursing care in accordance with the Nurse Practice Act, to collaborate with the physician's medical plan, and to execute the objectives and the policies of the hospital.

* ESSENTIAL FUNCTIONS:


* **Assesses, plans, implements, documents, coordinates, and manages patient care according to department and American Society of Paranesthesia Nursing (ASPAN) and hospital standards (with giving consideration to age\\-specific accommodations).**


* **Communicates and collaborates with patients, physicians, family members and**


**other health care disciplines in order to achieve excellence in\\-patient care during hospitalization.**

* **Promotes patient safety through adherence to protocols, policies, procedures, evidence\\-based guidelines and Joint Commission National Patient Safety Goals.**


* **Actively participates in and supports departmental and organizational quality initiatives and goals.**
* **Maintains clinical competency according to unit\\-specific standards.**
  

  

**Job Qualifications:**



VII. QUALIFICATIONS:

* Education:
* Graduate of an accredited School of Nursing.


* BSN required.


* Current licensure in Commonwealth of Pennsylvania, Department of State Bureau of Occupational and Professional Affairs and successful completion of appropriate continuing education specific to job requirements


B. Experience: Three years of adult medical\\-surgical experience.
C. Other Skills:
1\\. Certified in B.L.S. \\- For Healthcare Providers (CPR \\& AED) Program

2\\. ACLS, PALS (obtained within 12 mos. of hire)

3\\. Excellent interpersonal and team building skills

4\\. Competency in administration of Conscious Sedation","Health Care","https://www.indeed.com/cmp/University-of-Pennsylvania-Health-System","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/2ecf02865ae6da7fd50299feb248e92a","https://www.pennmedicine.org","Philadelphia, PA","10,000+","$5B to $10B (USD)","We're proud of our physicians at Penn Medicine. Our clinical teams value lifelong learning, and Penn offers excellent and competitive professional development for physicians throughout their careers.","","","","","","",""
"in-2b6c922ec03dde8d","indeed","https://www.indeed.com/viewjob?jk=2b6c922ec03dde8d","https://vumc.wd1.myworkdayjobs.com/en-US/vumccareers/job/Nashville-TN/Psych-RN--Mood-Detox--Nights---VPH_R-47280-1","Psych RN, Mood/Detox, Nights - VPH","Vanderbilt University Medical Center","Nashville, TN, US","2025-09-07","fulltime","","","","","",False,"","","","","**Discover Vanderbilt University Medical Center** : Located in Nashville, Tennessee, and operating at a global crossroads of teaching, discovery, and patient care, VUMC is a community of individuals who come to work each day with the simple aim of changing the world. It is a place where your expertise will be valued, your knowledge expanded, and your abilities challenged. Vanderbilt Health is committed to an environment where everyone has the chance to thrive and where your uniqueness is sought and celebrated. It is a place where employees know they are part of something that is bigger than themselves, take exceptional pride in their work and never settle for what was good enough yesterday. Vanderbilt’s mission is to advance health and wellness through preeminent programs in patient care, education, and research.


**Organization:**

VPH Adult CSL Team E
**Job Summary:**

Applies the nursing process to plan and implement the care of patients, including patient and family education and continuum of care planning. Effectively communicates pertinent patient/family information to the health care team. Collaborates in establishing patient goals and evaluates progress to ensure effective outcomes. Furthers professional growth by engaging in learning activities according to the Board of Nursing standards.
.


**SHIFT**

The person hired into this position will work four 8\\-hour shifts per week from 11:00p \\-7:00am for a total of 32 hours per week, to include some weekends.


**POSITION HIGHLIGHTS**

We are a 24 bed unit and we care for adult patients ranging in age 18 and older who are being treated for a variety of psychiatric illnesses including but not limited to depression, anxiety, other mood disorders, and substance misuse disorder.


**WHAT YOU'LL NEED**

* Graduate of an approved discipline program
* 1 year of RN experience
* Active RN license

**The ideal candidate will have one year of direct psychiatric nursing experience.**

KEY RESPONSIBILITIES


* Collaborates in establishing the plan of care, coordinates and implements care delivery while anticipating patient care needs across the continuum.
* Analyzes comprehensive information pertinent to the patient's care and management to determine nursing diagnosis.
* Continually utilizes the nursing process to evaluate patient's progress towards goals and applies appropriate interventions to ensure effective outcomes.
* Employs strategies to promote health and a safe and healthy environment.
The responsibilities listed are a general overview of the position and additional duties may be assigned.  
* 

  

TECHNICAL CAPABILITIES


* Evidence\\-Based Practice (Novice): Possesses sufficient fundamental proficiency to successfully search for evidence to answer clinical questions. Generally works under the direction of others while accomplishing assignments.
* Care Planning (Novice): Demonstrates ability to anticipate resource needs, identify distinct tasks, set priorities, schedule activities, meet deadlines, and organize work within areas of direct responsibility. Competently handles multiple assignments often simultaneously by prioritizing work into manageable and measurable units. Ability to adapt to changes to patient care and area needs with minimal disruption and loss of productivity. Follows up to assure problems and issues are resolved.
* Nursing Patient Education (Novice): Possesses sufficient fundamental proficiency in providing patient education in practical applications of moderate difficulty.
* Nursing Patient Assessment \\& Evaluation (Novice): Possesses sufficient fundamental proficiency to successfully demonstrate the ability to assess and evaluate patients in practical applications of moderate difficulty. Conducts primary care patient interviews and physical examinations. Demonstrates sufficient acumen to recognize problems, ask questions and to contact the patient's primary care provider and other members of the healthcare team. Has experience in gathering pertinent clinical data that aid in referral, treatment, or other primary care pathways.

**Our Nursing Philosophy:**

We believe highly skilled and specialized nursing care is essential to Vanderbilt University Medical Center’s mission of quality in patient care, education and research. We believe nursing is an applied art and science focused on helping people, families and communities reach excellent health and well\\-being.


As a Vanderbilt University Medical Center employee, you make a difference to our patients and their families by bringing compassion and care to those in need of hope and healing. Please see our current employee benefits offered:


* Affordable High Quality Health Plan Options
* Dental and /or vision plan
* 403 (b) retirement plan
* Paid Time off (flex PTO)
* Tuition Reimbursement and adoption assistance (maximums applied)
* Short\\-Long term disability
* Subsidized backup childcare
* And many more... **Ask us about our current inpatient nursing supplemental Pay Program!**

**Achieve the Remarkable:**

Learn more about VUMC Nursing here .


**Core Accountabilities:**

Organizational Impact: Executes job responsibilities with the understanding of how output would affect and impact other areas related to own job area/team with occasional guidance. Problem Solving/ Complexity of work: Analyzes moderately complex problems using technical experience and judgment. Breadth of Knowledge: Has expanded knowledge gained through experience within a professional area. Team Interaction: Provides informal guidance and support to team members.
**Core Capabilities** **:**

Supporting Colleagues:\\- Develops Self and Others: Invests time, energy, and enthusiasm in developing self/others to help improve performance e and gain knowledge in new areas.\\- Builds and Maintains Relationships: Maintains regular contact with key colleagues and stakeholders using formal and informal opportunities to expand and strengthen relationships.\\- Communicates Effectively: Recognizes group interactions and modifies one's own communication style to suit different situations and audiences. Delivering Excellent Services:\\- Serves Others with Compassion: Seeks to understand current and future needs of relevant stakeholders and customizes services to better address them.\\- Solves Complex Problems: Approaches problems from different angles; Identifies new possibilities to interpret opportunities and develop concrete solutions.\\- Offers Meaningful Advice and Support: Provides ongoing support and coaching in a constructive manner to increase employees' effectiveness. Ensuring High Quality: \\- Performs Excellent Work: Engages regularly in formal and informal dialogue about quality; directly addresses quality issues promptly.\\- Ensures Continuous Improvement: Applies various learning experiences by looking beyond symptoms to uncover underlying causes of problems and identifies ways to resolve them. \\- Fulfills Safety and Regulatory Requirements: Understands all aspects of providing a safe environment and performs routine safety checks to prevent safety hazards from occurring. Managing Resources Effectively: \\- Demonstrates Accountability: Demonstrates a sense of ownership, focusing on and driving critical issues to closure.\\- Stewards Organizational Resources: Applies understanding of the departmental work to effectively manage resources for a department/area.\\- Makes Data Driven Decisions: Demonstrates strong understanding of the information or data to identify and elevate opportunities. Fostering Innovation:\\- Generates New Ideas: Proactively identifies new ideas/opportunities from multiple sources or methods to improve processes beyond conventional approaches.\\- Applies Technology: Demonstrates an enthusiasm for learning new technologies, tools, and procedures to address short\\-term challenges.\\- Adapts to Change: Views difficult situations and/or problems as opportunities for improvement; actively embraces change instead of emphasizing negative elements.
**Position Qualifications:**

**Responsibilities:**

**Certifications:**

LIC\\-Registered Nurse \\- Licensure\\-Others
**Work Experience:**

Relevant Work Experience  

  

**Experience Level:**

1 year
**Education:**

Graduate of an approved discipline specific program
*Vanderbilt Health is committed* *to fostering an* *environment where everyone has the chance to thrive and is committed to the principles of equal opportunity. EOE/Vets/Disabled.*","","https://www.indeed.com/cmp/Vanderbilt-University-Medical-Center","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6df5095913dcbf108f67854658d7881c","https://www.vumc.org","Nashville, TN","10,000+","$1B to $5B (USD)","Vanderbilt’s mission is to advance health and wellness through preeminent programs in patient care, education, and research.","","","","","","",""
"in-3955c3d56a0eb771","indeed","https://www.indeed.com/viewjob?jk=3955c3d56a0eb771","https://antonio-villalvazo-m-d-inc.careerplug.com/j/02qy3gu","Aesthetic registered Nurse","","Fresno, CA, US","2025-09-07","parttime","direct_data","hourly",49.0,55.0,"USD",False,"","","","","**Benefits:**  

* + Incentive commission included
* + Employee Discounts: discounts on all our products and services
* Bonus based on performance
* Competitive salary
* Free uniforms

  

**We at Villalvazo Med Aesthetics are seeking an Aesthetic Registered Nurse to join our team! You will be responsible for the assessment, diagnosis, and treatment of assigned patients.**  

  

**Requirements**  

  

* Graduate of an accredited nursing program
* Current state\\-issued RN license
* With 2 or more years of experience
* Has worked with or has experience with ALMA Technology devices
* Strong interpersonal and communication skills
* Ability to multitask and work independently or as part of a team
* Enthusiastic, friendly, and energetic demeanor

  

**Responsibilities**  

* As an Aesthetic Nurse at Villalvazo Med Aesthetics, you'll perform non\\-surgical aesthetic treatments in line with established protocols, ensuring patient safety and satisfaction
* Patient Consultations: Provide expert advice and screening before services
* Skin Examinations/Assessments: Conduct thorough skin assessments
* Treatment Preparation: Prepare rooms and sterilize instruments
* Patient Education: Inform patients about procedures and aftercare
* Monitoring and Follow\\-Up: Ensure patient comfort and follow\\-up care
* Fine motor skills for administering treatments and handling medical tools
* Ability to bend, stretch, and lift as necessary


  

**Base Salary: $49\\-$55 per hour**
  

  

**Reports to: Antonio Villalvazo MD**  

  

**RN will be Needed Only 1 to 2 day a week (NOTE: THIS IS SUBJECT TO CHANGE)**","","","","","","","","","","","","","","",""
"in-80fa50270c656e02","indeed","https://www.indeed.com/viewjob?jk=80fa50270c656e02","https://recruiting.ultipro.com/AMS1004AMSRG/JobBoard/94a3d750-7693-4943-8b5d-0a9b17bb4e4f/OpportunityDetail?opportunityId=a0c1f1d6-6b2a-41d3-bd23-fd0a4bdadaac&postingId=89e5cdd7-d885-45e8-88f0-1132fec4be7c","Registered Nurse-Hourly Operating Room Circulator-PRN","","Texarkana, TX, US","2025-09-07","parttime","","","","","",False,"","","","","ESSENTIAL DUTIES, TASKS and RESPONSIBILITIES

  

  

- 
 Proactively participates as a team member in support of the total surgical process
  

- 
 Organizes time, equipment, supplies, and personnel to provide effective and efficient case management
  

- 
 Supervises and directs patient care in the operating/procedure room
  

- 
 Organizes nursing activities efficiently and effectively
  

- 
 Delegates activities appropriate to the abilities of available staff members
  

- 
 Considers cost containment by using supplies economically and by managing efficient turnover time
  

- 
 Assists with supplies, drugs, and equipment inventories to maintain stock level and availability
  

- 
 Addresses patient needs specific to the surgical procedure
  

- 
 Transports patients to or from the operating/procedure room, as needed, observing policies, procedures, and safety
  

requirements
  

- 
 Using two patient identifiers, identifies the patient and correct procedure, according to policy and procedures, and
  

communicates with the healthcare team
  

- 
 Reviews patient’s medical record and needs, to provide continuity of care collaboratively, with other members of the
  

healthcare team
  

- 
 Provides comfort and reassurance to patient
  

- 
 Maintains patient’s privacy and dignity
  

- 
 Verifies planned procedure(s) with patient and discusses plan of care
  

- 
 Works collaboratively with the healthcare team to prepare the operating/procedure room according to requirements
  

of patient, physician, and procedure, to include but not be limited to, assembling and providing properly functioning
  

equipment, supplies, and instruments
  

- 
 Works collaboratively with the surgical/procedure team to verify sterility and/or high level of disinfection of
  

instruments and supplies according to policy and procedure
  

- 
 Handles and logs tissue specimens correctly and accurately according to policy and procedures
  

- 
 Works collaboratively with healthcare team to ensure physician preference cards are maintained and updated as
  

needed
  

- 
 Ensures the appropriate and safe positioning of the patient according to patient needs and planned procedure and
  

monitors throughout procedure
  

- 
 Administers medication(s) per order of physician, documents appropriately
  

- 
 Monitors patient condition and maintains accurate documentation during procedure
  

- 
 Accurately comprehends and interprets physician orders and direction, following policy and procedures
  

- 
 Documents medical records and other forms accurately, legibly and in a timely manner, following policies and
  

procedures
  

- 
 Works collaboratively with the healthcare team to ensure safe continuity of patient care according to policy and
  

procedures
  

- 
 Confirms proper aseptic and sterile techniques are used according to accepted standards of practice
  

- 
 Monitors and identifies breaks in sterile technique
  

- 
 Verifies correct site, ensure all radiologic images are present, as applicable
  

- 
 Performs time out prior to start of procedure, inflation of tourniquet, or incision
  

- 
 Ensures a correct sponge, needle, sharps, and instrument count (as applicable to the procedure)
  

- 
 Performs the surgical preparation
  

- 
 Performs other miscellaneous duties as assigned

  

Equal Opportunity Employer  

This employer is required to notify all applicants of their rights pursuant to federal employment laws. For further information, please review the Know Your Rights notice from the Department of Labor.","","","","","","","","","","","","","","",""
"in-bc11f220143a9495","indeed","https://www.indeed.com/viewjob?jk=bc11f220143a9495","https://albanyschools.recruitfront.com/JobPosting?PTID=5&JID=59552","Substitute School Nurse - DSTW - 59552","City School District of Albany","Albany, NY, US","2025-09-07","","","","","","",False,"","","","","Substitute School Nurse, RN \\- District Wide


Monday \\- Friday


APSTA Employment Opportunity

  

  

**Job Qualifications**  

Valid NYS License: Registered Nurse

 **Job Number:** 59552","Education And Schools","https://www.indeed.com/cmp/City-School-District-of-Albany","","","Albany, New York, New York","","","","","","","","","",""
"in-dc1fc9e69a70167a","indeed","https://www.indeed.com/viewjob?jk=dc1fc9e69a70167a","https://rumcsi.wd5.myworkdayjobs.com/en-US/RUMC/job/Richmond-University-Medical-Center-Staten-Island-NY/RN---Ambulatory-PACU_JR101210","RN - Ambulatory/PACU","Richmond University Medical Center","Staten Island, NY, US","2025-09-07","parttime","","hourly","","","USD",False,"","","","","It's fun to work in a company where people truly BELIEVE in what they're doing!  



  

We're committed to bringing passion and customer focus to the business.  

  



Day Shift \\- 7\\.5 Hours (United States of America)
Job Description
Uses the Nursing process to plan, implement, direct and evaluate patient care to achieve optimal patient outcomes. Works collaboratively with all other disciplines on assigned unit.
**Requirements:*** Current registration in New York State as an RN Licensure required.
* Graduate of an accredited School of Nursing.
* BSN required.

**\\-Current BLS ACLS, PALS, NIHSS certification required.****\\-TCAR within 6 months of hire****\\-2 \\- 3 years' experience preferred in ambulatory / PACU*** Previous PACU experience preferred/ ICU experience required.
* CPAN preferred.
* Excellent organization, communication, computer and interpersonal skills are needed.
* Able to push, pull and lift 25 pounds.

Days w/ eo wknd \\& hols; 7a\\-7:30p
**Salary Range: $** **56\\.869/hr \\- $65\\.753hr (Commensurate with Education)****Employment Non\\-Discrimination:** Richmond University Medical Center is committed to equality of opportunity in all aspects of employment and provides full and equal employment opportunities to all employees and potential employees without regard to race, color, national origin, religion, gender identity, sex, sexual orientation, pregnancy, childbirth and related medical conditions and needs including lactation accommodations, physical or mental disability, age, immigration or citizenship status, veteran or active military status, genetic information, or any other legally protected stat


legally protected stat
If you like wild growth and working with happy, enthusiastic over\\-achievers, you'll enjoy your career with us!","Health Care","https://www.indeed.com/cmp/Richmond-University-Medical-Center","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6d9474c51b85049f693b67f1213f2ce2","http://www.rumcsi.org/Main/Home.aspx","New York, NY","2 to 10","less than $1M (USD)","Richmond University Medical Center is a leader in the areas of acute, medical and surgical care.","","","","","","",""
"in-e129e12ad6aaddec","indeed","https://www.indeed.com/viewjob?jk=e129e12ad6aaddec","https://eatingrecoverycenter.hrmdirect.com/employment/view.php?req=3460148&jbsrc=1014&location=398c354a-c5c9-f21e-1e05-e1f9141414f6","Registered Nurse Float Days","Eating Recovery Center Pathlight Mood and Anxiety Center","Bellevue, WA, US","2025-09-07","fulltime","direct_data","hourly",43.0,52.0,"USD",False,"","","","","**\\*This position is full\\-time (36 hours per week) and will float between our Seattle and Bellevue sites\\***


**Who we are**

ERC Pathlight is an innovative, rapidly growing clinical leader in the behavioral health sector. Founded in 2008 by pre\\-eminent psychiatrists and psychologists in the eating disorder space, ERC Pathlight now treats over 6,000 patients per year, operates more than 30 facilities in 7 states and delivers tele\\-healthcare to patients nationally. We offer the most comprehensive treatment program in the country for patients who struggle with eating disorders, mood and anxiety and trauma\\-related disorders.


**How you’ll serve our patients:** A Day In The Life As a Registered Nurse at ERC Pathlight \\- Youtube


As a clinical professional at ERC Pathlight, you can expect to be a part of team that delivers hands\\-on treatment, and/or support to our patients in one of our many centers around the nation.


**You will serve patients daily in a multitude of ways:**

* Perform a full range of psychiatric nursing services including planning, administering and evaluating patient care in accordance with treatment plans
* Conduct and document a thorough assessment of patients’ medical status upon admission and throughout the patients’ course of treatment
* Administer medical treatment as prescribed by the physician
* Attend and participate in clinical team conferences regarding patient progress, problems and needs
* Assist in the development and implementation of an individualized treatment plan for each assigned patient
* Demonstrated skill in the delivery of patient care as a member of the therapeutic team
* Skill in implementing appropriate nursing interventions on a consistent basis


**Must haves**

* ADN or BSN in Nursing
* Active state Registered Nurse license


**How we invest in you**

Every role at ERC Pathlight is essential to delivering the high\\-quality care we promise to our patients. This means that from day one, we’re here to support your role by offering ongoing training and continuing education opportunities, as well as support to achieve internal growth.


**What we offer**

Healthy organizations value the mental wellness of their teams, and we understand that the professionals who work for us are not immune to their own mental health conditions. In the same way we observe and guide our patients, we take the same consideration for our employees when building our benefits packages and healthcare offerings. We offer competitive pay, comprehensive benefit plans, Generous Paid Time Off, 401(K) with company match and tuition reimbursement.


Compensation starting range for the Registered Nurse role is $43\\.20 to $52\\.92\\. Ranges are based upon market expectations and are dependent upon candidate experience.


Float differential is $5


\\#LI\\-JM1


\\#IND3


To apply, please visit our careers page at: https://eatingrecoverycenter.hrmdirect.com/employment/job\\-openings.php?search\\=true","","https://www.indeed.com/cmp/Eating-Recovery-Center-Pathlight-Mood-and-Anxiety-Center","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0f56dff51ed124540e3ee3dcfb3089a3","https://www.eatingrecoverycenter.com","Denver, CO","1,001 to 5,000","Decline to state","We offer healing and hope to individuals and families suffering with an eating disorder and/or mood and anxiety disorder.","","","","","","",""
"in-cb6841cc6ca840c2","indeed","https://www.indeed.com/viewjob?jk=cb6841cc6ca840c2","https://lcmh.hrmdirect.com/employment/view.php?req=3460062&jbsrc=1014&location=c161f1ae-dabc-4c4d-110e-ad1262ad99e2","Registered Nurse (PRN)","Lake Charles Memorial Health System","Lake Charles, LA, US","2025-09-07","","","","","","",False,"","","","","**DESCRIPTION OF POSITION:**


* The Registered Nurse (RN) works with his/her team partner(s), using the nursing process to assess, plan, implement and evaluate direct patient care. The Registered Nurse (RN) works with his/her team partner(s) to provide quality patient care. As a member of the Patient Care Team, the RN provides hands\\-on care to patients. Is responsible for making sound clinical decisions and to provide a comprehensive delivery of care to each individual patient; provide a wide variety of patient care activities and services.


**SUPERVISION:** Reports directly to Nurse Manager and/or Charge Nurse


**RESPONSIBILITIES AND DUTIES:**


* Possesses competency in use of technology and computers.
* Demonstrates competency in the use of Smart Pumps.
* Demonstrates competency in administering medication.
* Has knowledge of and utilizes unit specific equipment appropriately.
* Organizes patient care and general unit activities to accomplish required functions with delegation of these activities to other staff as appropriate.
* Collaborates with interdisciplinary team in planning and organizing patient care from admit to discharge.
* Consistently participates in the multidisciplinary approach to patient care.
* Follows evidence\\-based policies and procedures to guide nursing practice.
* Demonstrates the following best practices in a consistent and positive manner: Huddles, hourly rounding, bedside reporting, Service Excellence principles, and use of white boards.
* Understands and appropriately responds to the unique combination of cultural variables that professionals and patients/individuals bring to interactions.
* Evaluates ethical challenges and their potential impact on the patient’s quality of care and the nurse’s professional role.
* Uses the nursing process to effectively assess, plan, implement, and evaluate the plan of care.
* Performs initial assessments and reassessments and documents appropriately.
* Interprets and implements physician orders.
* Competently performs/assists with procedures that are routinely performed.
* Educates patients and families, and documents appropriately.
* Documents accurately according to department policy.
* Is knowledgeable of and actively participates in implementation of Unit PI plan.
* Makes suggestions/recommendations for improved operations.


***The above statements are only meant to be a representative summary of the major duties and responsibilities performed by incumbents of this job. The incumbents may be requested to perform job\\-related tasks other than those stated in this description.***


**EDUCATION AND WORK EXPERIENCE**


* Graduate of School of Nursing.
* Current Louisiana Registered Nurse license or compact state license as Registered Nurse.
* BLS\\-CPR Certified.
* Ability to read, write and speak intelligible English; Ability to learn quickly, analyze problems and communicate effectively with superiors, peers, and others on one\\-to\\-one basis.
* Requires emotional stability and resilience; Must be adaptable to change, be decisive, and demonstrate foresight.
* Must be adaptable to change and receptive to delegated responsibilities; Possesses basic problem solving skills.

  




**Physical Demands/Work Environment**


* Work requires a variety of physical activities including standing and walking for sustained periods, bending and stooping, and some lifting of 50\\-100 pounds at a time.
* The work environment may be physically confining.
* Many nursing skills require acute hearing ability, i.e. listening with stethoscope to breath sounds and heart sounds.
* Must be able to exchange accurate information with patient, family, peers and medical personnel.
* Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.


***“Experience Memorial” is more than a slogan, it’s the care we provide our patients and it’s the commitment to our community and our team members. As a nationally certified Great Place to Work, at Lake Charles Memorial Health System you will have the opportunity to be a part of an organizational culture that supports not only exceptional patient care but also the well\\-being and professional growth of our employees. Join us and be a part of a team where your contributions are valued, your growth is nurtured, and your success is celebrated.***


Working at Lake Charles Memorial Health System \\| Great Place To Work®","Health Care","https://www.indeed.com/cmp/Lake-Charles-Memorial-Health-System","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/306b89142a797710e100b6ba3fafd5ea","https://www.lcmh.com","Lake Charles , LA","","","","","","","","","",""
