"id","site","job_board_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type","job_url"
"in-4548a9db2e357541","indeed","https://www.indeed.com/viewjob?jk=4548a9db2e357541","https://carecrafterhealth.com/careers/job-details/HWLC5552-15","Registered Nurse Emergency-15","","Johnson City, NY, US","2025-08-22","contract","direct_data","yearly",130432.0,142035.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Registered Nurse \\- Emergency


Job Summary:


A Registered Nurse in the Emergency department provides care for patients in critical condition, assessing their condition, administering medications, and ensuring they receive proper treatment in a timely manner. This role requires quick thinking, strong communication skills, and the ability to remain calm under pressure.


Responsibilities and Duties:


1\\. Assessing and triaging patients upon arrival to the Emergency department


2\\. Administering medications and treatments as prescribed by physicians


3\\. Monitoring patient vital signs and adjusting care plans as needed


4\\. Collaborating with a multidisciplinary team to provide comprehensive care


5\\. Educating patients and families on treatment plans and discharge instructions


6\\. Documenting all care provided in the patient's medical record


7\\. Adhering to hospital policies and procedures to ensure patient safety and privacy


Qualifications and Skills:


1\\. Current RN license in the state of practice


2\\. BLS and ACLS certification


3\\. Minimum of 2 years of experience in an Emergency department


4\\. Strong critical thinking and decision\\-making skills


5\\. Excellent communication and interpersonal abilities


6\\. Ability to work efficiently in a fast\\-paced, high\\-stress environment


7\\. Proficiency in electronic medical records systems


\\#RegisteredNurse \\#EmergencyNurse \\#EmergencyDepartment \\#RNJobs \\#CriticalCareNurse \\#EmergencyMedicine \\#HealthcareJobs \\#NursingCareer \\#EmergencyCare \\#NurseLife \\#HospitalJobs \\#MedicalJobs \\#USJobs \\#NursingJobs \\#HealthcareCareers


Required Skills


EMERGENCY ROOM NURSE","","","","","","","","","","","","","","",""
"in-d5dab78743c47e45","indeed","https://www.indeed.com/viewjob?jk=d5dab78743c47e45","https://carecrafterhealth.com/careers/job-details/STF8753189-14","Licensed Practical Nurse (LPN)-14","","Clayton, NM, US","2025-08-22","contract","direct_data","yearly",65818.0,77899.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Licensed Practical Nurse (LPN)


Job Summary:


The Licensed Practical Nurse will provide basic nursing care to patients under the supervision of registered nurses and physicians. Duties include monitoring patients, administering medications, and providing personal care assistance.


Responsibilities and Duties:


1\\. Monitor and record patient vital signs


2\\. Administer medications as directed by healthcare providers


3\\. Assist with patient assessments and care planning


4\\. Perform wound care and other nursing procedures


5\\. Provide personal care assistance, such as bathing and dressing


6\\. Educate patients and families on healthcare issues


7\\. Maintain accurate medical records


8\\. Collaborate with other healthcare professionals to provide comprehensive care for patients


Qualifications and Skills:

* Current LPN license
* CPR certification
* Strong communication and interpersonal skills
* Ability to work effectively in a team environment
* Attention to detail and ability to multitask
* Compassion and empathy for patients
* Knowledge of medical terminology and basic nursing procedures


\\#LPN \\#nursing \\#healthcare \\#jobs \\#USjobs \\#medical \\#nurselife \\#healthcareprofessionals \\#patientcare \\#licensedpracticalnurse \\#LPNjobs \\#nursingcare \\#career \\#teamwork \\#medicine \\#healthcareindustry


Required Skills


LPN","","","","","","","","","","","","","","",""
"in-a0f5b5c73adb9e14","indeed","https://www.indeed.com/viewjob?jk=a0f5b5c73adb9e14","https://carecrafterhealth.com/careers/job-details/STF8661094-17","Registered Nurse (RN)-17","","Carlisle, PA, US","2025-08-22","contract","direct_data","yearly",82386.0,100937.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Registered Nurse (RN)


Job Summary:


We are seeking a dedicated and compassionate Registered Nurse to join our team. The RN will be responsible for providing quality patient care and promoting health and wellness in our healthcare facility. This individual will work closely with physicians, other healthcare providers, and patients to ensure the best possible outcomes.


Responsibilities and Duties:


1\\. Assessing and planning nursing care for patients


2\\. Administering medications and treatments as prescribed


3\\. Monitoring and recording patient vital signs


4\\. Collaborating with healthcare team members to develop and implement care plans


5\\. Educating patients and families on health and wellness issues


6\\. Ensuring the safety and comfort of patients at all times


7\\. Adhering to healthcare regulations and standards


8\\. Providing emotional support to patients and families


9\\. Maintaining accurate and up\\-to\\-date patient records


10\\. Participating in ongoing training and professional development


Qualifications and Skills:


1\\. Bachelor's or Associate's degree in Nursing


2\\. Current RN license in the state of practice


3\\. CPR certification


4\\. Strong communication and interpersonal skills


5\\. Ability to work well in a team environment


6\\. Attention to detail and critical thinking skills


7\\. Knowledge of healthcare regulations and standards


8\\. Ability to prioritize and multitask in a fast\\-paced environment


\\#RegisteredNurse \\#RNjobs \\#HealthcareCareers \\#NursingJobs \\#USHealthcare \\#PatientCare \\#HealthandWellness \\#NursingEducation \\#CriticalThinking \\#Teamwork \\#HealthcareRegulations \\#ProfessionalDevelopment \\#QualityPatientCare \\#RNLife \\#NursingCommunity


Required Skills


REGISTERED NURSE","","","","","","","","","","","","","","",""
"in-e8401630a62b72ca","indeed","https://www.indeed.com/viewjob?jk=e8401630a62b72ca","https://carecrafterhealth.com/careers/job-details/HWLC6377-18","Registered Nurse Medical / Surgical-18","","Norwich, NY, US","2025-08-22","contract","direct_data","yearly",124098.0,136533.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Registered Nurse \\- Medical / Surgical


Job Summary:


We are seeking a compassionate and dedicated Registered Nurse to join our medical/surgical unit. The ideal candidate will provide high\\-quality care to patients before, during, and after surgical procedures. This position requires attention to detail, strong communication skills, and the ability to work collaboratively with a multidisciplinary team.


Responsibilities and Duties:

* Assessing and monitoring patients' conditions
* Administering medications and treatments
* Collaborating with physicians and other healthcare providers
* Educating patients and their families about their care plans
* Providing emotional support to patients and their families
* Maintaining accurate and detailed medical records
* Ensuring a safe and clean environment for patients


Qualifications and Skills:

* Valid RN license
* Bachelor's degree in Nursing preferred
* Minimum of 2 years of medical/surgical nursing experience
* BLS and ACLS certification
* Strong communication and interpersonal skills
* Ability to work well under pressure
* Excellent critical thinking and problem\\-solving abilities


\\#RegisteredNurse \\#RNJobs \\#MedicalSurgicalNurse \\#HealthcareProfessionals \\#NursingCareer \\#NurseLife \\#SurgicalNursing \\#MedicalNurse \\#PatientCare \\#HealthcareJobs \\#USNurseJobs \\#NurseJobsUSA \\#NursingJobs \\#RNLife \\#HealthcareCareers \\#NursingCommunity


Required Skills


MED/SURG

 REGISTERED NURSE","","","","","","","","","","","","","","",""
"in-02d65ce3e35be7e2","indeed","https://www.indeed.com/viewjob?jk=02d65ce3e35be7e2","https://carecrafterhealth.com/careers/job-details/MFC277040-18","Labor, Delivery, Recovery, Postpartum (Labor and Delivery Nurse)-18","","Mount Vernon, WA, US","2025-08-22","contract","direct_data","yearly",127221.0,139980.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Labor, Delivery, Recovery, Postpartum (Labor and Delivery Nurse)


Job Summary:


As a Labor and Delivery Nurse, you will be responsible for providing care and support to expectant mothers throughout the process of labor, delivery, recovery, and postpartum. You will work closely with physicians, midwives, and other healthcare professionals to ensure the health and safety of both mother and baby during this critical time.


Responsibilities and Duties:


1\\. Monitor the progress of labor and assess the condition of both mother and baby


2\\. Administer medications and pain relief as needed


3\\. Assist with deliveries and provide immediate postpartum care


4\\. Educate mothers on newborn care and breastfeeding techniques


5\\. Monitor and assist with the recovery process


6\\. Provide emotional support and guidance to mothers and families throughout the entire childbirth experience


7\\. Document all care provided and communicate with other healthcare team members


Qualifications and Skills:


1\\. Valid RN license


2\\. BSN degree preferred


3\\. Certification in Inpatient Obstetric Nursing (RNC\\-OB) or Neonatal Resuscitation Program (NRP) preferred


4\\. Strong communication and interpersonal skills


5\\. Ability to work well under pressure and handle stressful situations


6\\. Knowledge of childbirth procedures and medical terminology


7\\. Experience in labor and delivery nursing is a plus


\\#LaborDeliveryNurse \\#LDNurse \\#RecoveryPostpartumNurse \\#LaborandDeliveryRN \\#NurseJobs \\#HealthcareCareers \\#USJobs \\#RNJob \\#WomenHealth \\#ChildbirthExperience \\#NursingSkills \\#PatientCare \\#CriticalCareNurse \\#MaternalHealth \\#NurseLife


Required Skills


LABOR AND DELIVERY NURSE","","","","","","","","","","","","","","",""
"in-294f6fb6159e5db6","indeed","https://www.indeed.com/viewjob?jk=294f6fb6159e5db6","https://carecrafterhealth.com/careers/job-details/TRC52434-34","Licensed Vocational Nurse (LVN) / Licensed Practical Nurse (LPN) -34","","Lawton, OK, US","2025-08-22","contract","direct_data","yearly",59789.0,74781.0,"USD",False,"","","","","Job Type: Contract


Job Category:


Job Description


Job Title: Licensed Vocational Nurse (LVN) / Licensed Practical Nurse (LPN) \\- Telemetry


Job Summary:


As a Licensed Vocational Nurse (LVN) or Licensed Practical Nurse (LPN) specializing in telemetry, you will be responsible for providing direct patient care to individuals with cardiac conditions and monitoring their vital signs and telemetry readings. You will work closely with a team of healthcare professionals to ensure the highest level of patient care and safety.


Responsibilities and Duties:

* Monitor and interpret telemetry readings to identify any abnormalities or changes in patient condition
* Administer medications and treatments as prescribed by healthcare providers
* Collaborate with physicians and other members of the healthcare team to develop and implement individualized care plans
* Perform routine assessments and provide ongoing medical care to patients in the telemetry unit
* Educate patients and their families on treatment plans, medications, and home care instructions
* Communicate effectively with patients, families, and healthcare team members to ensure continuity of care


Qualifications and Skills:

* Current LVN or LPN license in the state of practice
* Experience working in a telemetry setting preferred
* BLS certification required, ACLS certification may be preferred
* Strong communication and interpersonal skills
* Ability to work independently and as part of a team
* Attention to detail and ability to multitask in a fast\\-paced environment


\\#LVN \\#LPN \\#telemetry \\#nursingjobs \\#healthcarejobs \\#cardiaccare \\#patientcare \\#healthcareprofessionals \\#nurselife \\#clinicalskills \\#telemetrymonitoring \\#healthcareteam \\#ACLS \\#BLS \\#USjobs \\#nursingspecialty \\#medicalcareers


Required Skills


LPN","","","","","","","","","","","","","","",""
"in-79a12685bc178d6f","indeed","https://www.indeed.com/viewjob?jk=79a12685bc178d6f","https://carecrafterhealth.com/careers/job-details/STF8624906L-18","Licensed Practical Nurse (LPN)-18","","Albuquerque, NM, US","2025-08-22","contract","direct_data","yearly",69363.0,83593.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Licensed Practical Nurse (LPN)


Job Summary:


We are seeking a compassionate and dedicated Licensed Practical Nurse (LPN) to join our healthcare team. The LPN will work under the supervision of registered nurses and physicians to provide quality patient care in a variety of healthcare settings.


Responsibilities and Duties:

* Administer medications and treatments as prescribed by healthcare providers
* Assist with patient assessments and develop care plans
* Monitor and record patient vital signs
* Educate patients and their families on various healthcare topics
* Collaborate with other healthcare professionals to provide comprehensive care
* Maintain accurate and up\\-to\\-date patient records
* Follow infection control procedures to ensure a safe and clean environment for patients


Qualifications and Skills:

* Current LPN license in the state of practice
* Graduation from an accredited LPN program
* Strong communication and interpersonal skills
* Ability to work effectively in a fast\\-paced environment
* Basic computer skills for electronic health record documentation
* Compassionate and patient\\-centered care approach
* Ability to work independently and as part of a team


\\#LPN \\#LicensedPracticalNurse \\#HealthcareJobs \\#NursingJobs \\#PatientCare \\#MedicalCare \\#HealthcareProfessionals \\#LPNCareer \\#NurseLife \\#USJobs \\#HealthcareCareers \\#LPNProgram \\#NurseEducation \\#MedicalField \\#HealthcareTeam


Required Skills


LPN","","","","","","","","","","","","","","",""
"in-8c66f729006348c4","indeed","https://www.indeed.com/viewjob?jk=8c66f729006348c4","https://carecrafterhealth.com/careers/job-details/TRC58466-7","Registered Nurse (RN) Long Term Care (LTC)-7","","Charlevoix, MI, US","2025-08-22","contract","direct_data","yearly",92718.0,105612.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Registered Nurse (RN) Long Term Care (LTC)


Job Summary:


We are seeking a compassionate and dedicated Registered Nurse (RN) to join our Long Term Care (LTC) facility. The ideal candidate will provide high\\-quality nursing care to our residents, ensuring their physical, emotional, and social well\\-being.


Responsibilities and Duties:


1\\. Assessing patients' health status and developing individualized care plans.


2\\. Administering medications and treatments as prescribed by healthcare providers.


3\\. Monitoring and recording patients' vital signs and symptoms.


4\\. Collaborating with interdisciplinary teams to coordinate patient care.


5\\. Educating patients and their families on health maintenance and disease prevention.


6\\. Providing emotional support and counseling to patients and families.


7\\. Ensuring compliance with all regulatory guidelines and standards.


8\\. Documenting patient care activities accurately and timely.


Qualifications and Skills:


1\\. Current RN license in the state of practice.


2\\. Minimum of 1 year of nursing experience in a long\\-term care setting.


3\\. BLS certification.


4\\. Strong clinical assessment and critical thinking skills.


5\\. Excellent communication and interpersonal abilities.


6\\. Ability to work independently and as part of a team.


7\\. Proficiency in electronic health records (EHR) systems.


\\#RegisteredNurse \\#RN \\#LongTermCare \\#LTC \\#NursingJobs \\#HealthcareJobs \\#PatientCare \\#NurseLife \\#USJobs \\#HealthcareCareers \\#CompassionateCare \\#NursingCareer \\#CriticalThinkingSkills \\#InterdisciplinaryTeam \\#RNLicense \\#BLS \\#Teamwork \\#PatientEducation


Required Skills


LONG TERM CARE (LTC)

 REGISTERED NURSE","","","","","","","","","","","","","","",""
"in-781e1e271dcca832","indeed","https://www.indeed.com/viewjob?jk=781e1e271dcca832","https://careers.mountsinai.org/jobs/3029860?lang=en-us","Clinical Nurse-Med/Surge-Stepdown-10W-Mount Sinai Hospital-FT/Days","Mount Sinai Health System","New York, NY, US","2025-08-22","fulltime","","hourly","","","USD",False,"","","","","* New York, NY
* Nursing
* 3029860
* 08/22/2025

  

**Description****Job Title: Clinical Nurse\\-Med/Surge\\-Stepdown\\-Mount Sinai Hospital\\-FT/Days**



The Clinical Nurse is a Registered Professional Nurse who provides safe, competent quality care based on nursing theory and research to a designated group of patients and significant others.

  

**Responsibilities****Patient Care**

* Delivers patient care by incorporating the tenets of the professional practice model of Relationship Centered Care and through the application of the nursing process based upon theory, research, evidence\\-based practice, and approved organizational nursing standards.
* Assesses and evaluates patient care needs and applies critical thinking skills in patient care management.
* Integrates relevant assessment and intervention skills in the delivery of nursing care.
* Collaborates with the interdisciplinary healthcare team in the development, implementation, and evaluation of the plan of care.
* Prioritizes all aspects of patient care including teaching, rounding, coaching, and planning after hospital care and delegating to others as appropriate.
* Educates patients and caregivers while anticipating needs and readiness to learn, about their plan of care, transition of care, promotion of health, and prevention of disease.
* Communicates effectively and professionally with patients, family and all members of the Interdisciplinary Patient Care Team.
* Manages assignments within the Care Delivery Model of Modified Primary Nursing and demonstrates allocation of material resources effectively.
* Graduation from an accredited Nursing program. Bachelor’s Degree in Nursing. (BSN) Associate’s Degree in Nursing (ADN) RN who is matriculated in a BSN Program with a graduation date within the year. Any Associate’s Degree in Nursing (ADN) RN with Nursing experience must be approved by the CNO.

**Patient Experience**

* Role models the tenets of Mount Sinai Relationship Centered Care (MSHRCC) through facilitation of the following actions including, but not limited to, Admission Welcome, Bedside shift Report, HELP (High Risk Medications, Equipment, Lines, Drains, Airway, Pain and Plan of Care), AM/PM Care, 5 Minute Sit Down, Purposeful Hourly Rounding, Medication Review, Discharge Wrap Up, and MD/RN Unit Collaboration.
* Considers the patients values, preferences, cultural diversity, expressed needs and knowledge in all aspects of care.
* Establishes and maintains a therapeutic relationship with the patient and family.
* Uses evidence\\-based practices to increase understanding of patient's perceptions of care.
* Initiates service recovery for patients and family members who have concerns and escalates to Clinical Nurse Manager/Assistant Nurse Manager/Nursing Administrator or Patient Relations as needed.
* Demonstrates caring, respect, compassion, empathy and active listening through dialogue, body language and actions.
* Supports staff use of evidence\\-based practices to increase understanding of patient's perceptions of care.
* Conducts Purposeful Hourly Rounding (PHR) on assigned patients addressing the 4 Ps.

**Quality and Safety**

* Practices safe and efficient patient\\-centered care, identifying and escalating barriers and opportunities for improvement.
* Demonstrates clinical skills and knowledge crucial to quality and safety in the patient population served.
* Implements process improvement strategies based on institutional, evidence\\-based ensure and procedures.
* Engages in formal and informal peer and institutional review processes.
* Collaborates with interdisciplinary teams to create and implement quality improvement projects, evidence\\-based practice activities and nursing research studies.
* Contributes to quality and safety practices and required compliance measures.
* Implements principles of high reliability to identify and avoid high risk behaviors to provide a safe environment for patients.
* Escalates potential safety hazards or gaps from best practice following institutional chain of command protocol.
* Utilizes institutional information technology by documenting nursing practice to support quality and performance improvement initiatives.

**Operations**

* Performs charge nurse duties as assigned.
* Coordinates with the Clinical Coordinator/Clinical Nurse Manager/Assistant Nurse Manager/Nursing Administrator to ensure supplies are appropriately utilized and inventory is sufficient for patient care.
* Escalates material or staffing resource deficits to charge nurse, Clinical Nurse Manager/Assistant Nurse Manager or Nursing Administrator.
* Demonstrates patient focused and cost\\-effective approaches to patient care in terms of equipment, staff, supplies and all other resources.
* Documents in an accurate and thorough manner in compliance with hospital, regulatory and legal requirements and standards of care.
* Facilitates patient throughput on a shift basis.

**Professional Development**

* Contributes to the environment of care to support clinical colleagues, patients and their families and members of the healthcare team.
* Advances clinical competence in nursing practice to progress from novice to expert.
* Projects a professional image to colleagues and communicates with styles and methods that demonstrate caring, respect, compassion and empathy.
* Incorporates ethical principles into decision making for patient and family.
* Encourages and demonstrates a spirit of scholarship, inquiry, life\\-long learning and innovation for self and others.
* Acquires knowledge and skills relative to the role, patient population, clinical specialty and local and/or global health community needs.
* Participates in shared decision making through specialty practice councils, nursing department committees and unit initiatives.
* Serves as a professional role model and preceptor for new staff and students.
* Advances as a clinical leader through acting in the charge role, as a patient throughput facilitator and resource person for the unit/clinical service area.
* Articulates the values of research and evidence\\-based practice and its application to nursing practice and the environment of care.
* Contributes to the profession of nursing through participation in professional organizations.

  


**Qualifications*** Graduation from an accredited Nursing program. Bachelor’s Degree in Nursing. (BSN) Associate’s Degree in Nursing (ADN) RN who is matriculated in a BSN Program with a graduation date within the year. Any Associate’s Degree in Nursing (ADN) RN with Nursing experience must be approved by the CNO.
* Relevant clinical competence in area of nursing practice assigned; new graduates must possess current knowledge of the nursing process and its application
* Licensed as a registered nurse with current registration in New York State
* Name: Basic Life Saver (BCLS) Issuing Agency: AHA
* Certification: NRP (Labor and Delivery, NICU dept)
* Certification: ACLS (in ED; PACU/ASU; ICUs; Telemetry Units; SDU; IR, Interventional Cardiology (CCL/EP/Echo); L\\&D; Endoscopy, and APN Adult Oncology
* Certification: PALS (in ED; PACU; Endoscopy; IR; Peds ICU, and APNs Pediatric Oncology depts.)

  

Collective bargaining unit: NYSNA\\-MSH

 **Compensation Statement**

  

The Mount Sinai Health System (MSHS) provides salary ranges that comply with the New York City Law on Salary Transparency in Job Advertisements. The salary range for the role is $62\\.36 \\- $62\\.36 Hourly. Actual salaries depend on a variety of factors, including experience, education, and operational need. The salary range or contractual rate listed does not include bonuses/incentive, differential pay or other forms of compensation or benefits.


NYSNA at Mount Sinai Hospital , 733 \\- GP 10 West \\- MSH, Mount Sinai Hospital

  

**Employer Description****Strength through Unity and Inclusion**



The Mount Sinai Health System is committed to fostering an environment where everyone can contribute to excellence. We share a common dedication to delivering outstanding patient care. When you join us, you become part of Mount Sinai’s unparalleled legacy of achievement, education, and innovation as we work together to transform healthcare. We encourage all team members to actively participate in creating a culture that ensures fair access to opportunities, promotes inclusive practices, and supports the success of every individual.



At Mount Sinai, our leaders are committed to fostering a workplace where all employees feel valued, respected, and empowered to grow. We strive to create an environment where collaboration, fairness, and continuous learning drive positive change, improving the well\\-being of our staff, patients, and organization. Our leaders are expected to challenge outdated practices, promote a culture of respect, and work toward meaningful improvements that enhance patient care and workplace experiences. We are dedicated to building a supportive and welcoming environment where everyone has the opportunity to thrive and advance professionally. Explore this opportunity and be part of the next chapter in our history.


**About the Mount Sinai Health System:**



Mount Sinai Health System is one of the largest academic medical systems in the New York metro area, with more than 48,000 employees working across eight hospitals, more than 400 outpatient practices, more than 300 labs, a school of nursing, and a leading school of medicine and graduate education. Mount Sinai advances health for all people, everywhere, by taking on the most complex health care challenges of our time — discovering and ing new scientific learning and knowledge; developing safer, more effective treatments; educating the next generation of medical leaders and innovators; and supporting local communities by delivering high\\-quality care to all who need it. Through the integration of its hospitals, labs, and schools, Mount Sinai offers comprehensive health care solutions from birth through geriatrics, leveraging innovative approaches such as artificial intelligence and informatics while keeping patients’ medical and emotional needs at the center of all treatment. The Health System includes more than 9,000 primary and specialty care physicians; 13 joint\\-venture outpatient surgery centers throughout the five boroughs of New York City, Westchester, Long Island, and Florida; and more than 30 affiliated community health centers. We are consistently ranked by U.S. News \\& World Report's Best Hospitals, receiving high ""Honor Roll"" status, and are highly ranked: No. 1 in Geriatrics, top 5 in Cardiology/Heart Surgery, and top 20 in Diabetes/Endocrinology, Gastroenterology/GI Surgery, Neurology/Neurosurgery, Orthopedics, Pulmonology/Lung Surgery, Rehabilitation, and Urology. New York Eye and Ear Infirmary of Mount Sinai is ranked No. 12 in Ophthalmology. U.S. News \\& World Report’s “Best Children’s Hospitals” ranks Mount Sinai Kravis Children's Hospital among the country’s best in several pediatric specialties. The Icahn School of Medicine at Mount Sinai is ranked No. 11 nationwide in National Institutes of Health funding and in the 99th percentile in research dollars per investigator according to the Association of American Medical Colleges. Newsweek’s “The World’s Best Smart Hospitals” ranks The Mount Sinai Hospital as No. 1 in New York and in the top five globally, and Mount Sinai Morningside in the top 20 globally.


**Equal Opportunity Employer**



The Mount Sinai Health System is an equal opportunity employer, complying with all applicable federal civil rights laws. We do not discriminate, exclude, or treat individuals differently based on race, color, national origin, age, religion, disability, sex, sexual orientation, gender, veteran status, or any other characteristic protected by law. We are deeply committed to fostering an environment where all faculty, staff, students, trainees, patients, visitors, and the communities we serve feel respected and supported. Our goal is to create a healthcare and learning institution that actively works to remove barriers, address challenges, and promote fairness in all aspects of our organization.

  

**Compensation**


The Mount Sinai Health System (MSHS) provides salary ranges that comply with the New York City Law on Salary Transparency in Job Advertisements. The salary range for the role is $62\\.3574 \\- $62\\.3574 Hourly. Actual salaries depend on a variety of factors, including experience, education, and operational need. The salary range or contractual rate listed does not include bonuses/incentive, differential pay or other forms of compensation or benefits.","Health Care","https://www.indeed.com/cmp/Mount-Sinai-Health-System","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/81ae24f76d07aafaf04939abeca0c3c6","https://careers.mountsinai.org/?","150 E 42nd St New York, NY 10017","10,000+","$5B to $10B (USD)","EOE Minorities/Women/Disabled/Veterans","","","","","","",""
"in-7adfb43dcbc3c2a8","indeed","https://www.indeed.com/viewjob?jk=7adfb43dcbc3c2a8","https://carecrafterhealth.com/careers/job-details/MFC281341-18","Travel Registered Nurse Emergency Room Nurse-18","","Kremmling, CO, US","2025-08-22","contract","direct_data","yearly",118938.0,134329.0,"USD",False,"","","","","Job Type: Contract


Job Category: Nursing


Job Description


Job Title: Travel Registered Nurse \\- Emergency Room Nurse


Job Summary:


We are seeking a highly skilled and experienced Travel Registered Nurse to join our team as an Emergency Room Nurse. As a Travel Registered Nurse, you will provide compassionate and high\\-quality care to patients in emergency room settings while traveling to various healthcare facilities across the country.


Responsibilities and Duties:

* Provide emergency care to patients in critical condition
* Perform triage assessments to determine urgency of care
* Administer medication and treatments as prescribed by physicians
* Monitor patient vital signs and report any changes to medical staff
* Collaborate with interdisciplinary healthcare team to develop and implement care plans
* Educate patients and families on health management and preventive care


Qualifications and Skills:

* Valid Registered Nurse license
* Minimum of 2 years of experience working in emergency room settings
* BLS certification
* ACLS certification
* PALS certification (preferred)
* Strong critical thinking and communication skills
* Ability to work effectively in fast\\-paced and high\\-stress environments
* Willingness to travel and work in different healthcare facilities


\\#TravelRN \\#EmergencyRoomNurse \\#RegisteredNurse \\#Healthcare \\#NursingJobs \\#TravelJobs \\#HealthcareJobs \\#EmergencyMedicine \\#TravelNurseLife \\#USJobs \\#NurseLife \\#RNJobs \\#CriticalCare \\#MedicalJobs \\#JobSearch \\#TravelNursingCareer


Required Skills


EMERGENCY ROOM NURSE

 REGISTERED NURSE","","","","","","","","","","","","","","",""
